season,name,position,team,adp,adp_stdev,nn,adp_pos_rank
2016,Eric Decker,WR,NYJ,44.9,5.3,eric decker,25.0
2016,Carlos Hyde,RB,SF,45.7,5.4,carlos hyde,18.0
2016,Jeremy Langford,RB,CHI,47.1,5.0,jeremy langford,19.0
2016,Greg Olsen,TE,CAR,48.4,6.7,greg olsen,3.0
2016,Doug Baldwin,WR,SEA,48.8,6.6,doug baldwin,26.0
2016,Jeremy Hill,RB,CIN,49.1,5.0,jeremy hill,20.0
2016,Josh Gordon,WR,CLE,49.8,6.1,josh gordon,27.0
2016,Michael Floyd,WR,ARI,52.3,6.4,michael floyd,28.0
2016,Russell Wilson,QB,SEA,53.2,6.4,russell wilson,3.0
2016,Melvin Gordon III,RB,LAC,53.7,5.2,melvin gordon,21.0
2016,Danny Woodhead,RB,LAC,53.7,5.6,danny woodhead,22.0
2016,Marvin Jones Jr.,WR,DET,56.2,5.7,marvin jones,29.0
2016,Arian Foster,RB,MIA,57.4,6.1,arian foster,23.0
2016,Giovani Bernard,RB,CIN,57.7,5.8,giovani bernard,24.0
2016,Andrew Luck,QB,IND,58.3,7.7,andrew luck,4.0
2016,Larry Fitzgerald,WR,ARI,60.2,7.2,larry fitzgerald,30.0
2016,Ryan Mathews,RB,PHI,60.4,5.4,ryan mathews,25.0
2016,Drew Brees,QB,NO,61.1,6.8,drew brees,5.0
2016,Jonathan Stewart,RB,CAR,62.8,6.6,jonathan stewart,26.0
2016,Delanie Walker,TE,TEN,64.0,6.3,delanie walker,4.0
2016,Jordan Matthews,WR,PHI,64.2,7.1,jordan matthews,31.0
2016,Travis Kelce,TE,KC,64.3,7.1,travis kelce,5.0
2016,Allen Hurns,WR,JAX,65.5,7.5,allen hurns,32.0
2016,Duke Johnson,RB,CLE,66.9,6.0,duke johnson,27.0
2016,Tom Brady,QB,NE,68.5,7.4,tom brady,6.0
2016,DeAngelo Williams,RB,PIT,69.1,7.9,deangelo williams,28.0
2016,Emmanuel Sanders,WR,DEN,70.6,8.6,emmanuel sanders,33.0
2016,Ben Roethlisberger,QB,PIT,72.0,8.2,ben roethlisberger,7.0
2016,Coby Fleener,TE,NO,72.7,7.0,coby fleener,6.0
2016,Tyler Lockett,WR,SEA,73.4,8.3,tyler lockett,34.0
2016,Frank Gore,RB,IND,73.8,7.6,frank gore,29.0
2016,Rashad Jennings,RB,NYG,74.9,7.0,rashad jennings,30.0
2016,John Brown,WR,ARI,78.3,8.7,john brown,35.0
2016,Matt Jones,RB,WAS,78.4,8.0,matt jones,31.0
2016,Derrick Henry,RB,TEN,78.5,7.7,derrick henry,32.0
2016,Michael Crabtree,WR,LV,78.6,8.0,michael crabtree,36.0
2016,Gary Barnidge,TE,CLE,79.6,8.4,gary barnidge,7.0
2016,DeSean Jackson,WR,WAS,81.9,8.7,desean jackson,37.0
2016,Ameer Abdullah,RB,DET,82.1,7.7,ameer abdullah,33.0
2016,Carson Palmer,QB,ARI,83.8,9.2,carson palmer,8.0
2016,Chris Ivory,RB,JAX,84.1,7.8,chris ivory,34.0
2016,Sterling Shepard,WR,NYG,84.7,8.0,sterling shepard,38.0
2016,Blake Bortles,QB,JAX,86.1,9.7,blake bortles,9.0
2016,Charles Sims,RB,TB,87.2,7.5,charles sims,35.0
2016,Zach Ertz,TE,PHI,88.2,11.5,zach ertz,8.0
2016,Justin Forsett,RB,BAL,90.7,7.3,justin forsett,36.0
2016,James White,RB,NE,90.9,6.8,james white,37.0
2016,LeGarrette Blount,RB,NE,91.6,7.2,legarrette blount,38.0
2016,DeVante Parker,WR,MIA,91.7,8.5,devante parker,39.0
2016,Willie Snead IV,WR,NO,92.1,9.1,willie snead,40.0
2016,Eli Manning,QB,NYG,93.3,9.5,eli manning,10.0
2016,TJ Yeldon,RB,JAX,93.7,8.3,tj yeldon,39.0
2016,Philip Rivers,QB,LAC,96.8,9.4,philip rivers,11.0
2016,Kevin White,WR,CHI,97.7,8.6,kevin white,41.0
2016,Julius Thomas,TE,JAX,98.0,14.6,julius thomas,9.0
2016,Devin Funchess,WR,CAR,98.5,9.5,devin funchess,42.0
2016,Stefon Diggs,WR,MIN,99.2,8.7,stefon diggs,43.0
2016,Christine Michael,RB,SEA,99.6,8.4,christine michael,40.0
2016,Theo Riddick,RB,DET,99.8,8.3,theo riddick,41.0
2016,Antonio Gates,TE,LAC,101.7,14.8,antonio gates,10.0
2016,Derek Carr,QB,LV,103.5,10.5,derek carr,12.0
2016,Travis Benjamin,WR,LAC,104.2,7.8,travis benjamin,44.0
2016,Kamar Aiken,WR,BAL,105.8,8.7,kamar aiken,45.0
2016,Bilal Powell,RB,NYJ,105.9,7.8,bilal powell,42.0
2016,Isaiah Crowell,RB,CLE,106.9,8.7,isaiah crowell,43.0
2016,Tyler Eifert,TE,CIN,108.4,16.8,tyler eifert,11.0
2016,Kirk Cousins,QB,WAS,109.6,9.1,kirk cousins,13.0
2016,Tavon Austin,WR,LAR,109.8,10.4,tavon austin,46.0
2016,Jay Ajayi,RB,MIA,111.3,10.6,jay ajayi,44.0
2016,Corey Coleman,WR,CLE,112.2,9.8,corey coleman,47.0
2016,Tyrod Taylor,QB,BUF,114.3,9.9,tyrod taylor,14.0
2016,Tajae Sharpe,WR,TEN,115.1,9.1,tajae sharpe,48.0
2016,Darren Sproles,RB,PHI,116.8,11.3,darren sproles,45.0
2016,Martellus Bennett,TE,NE,117.3,15.4,martellus bennett,12.0
2016,Matthew Stafford,QB,DET,118.6,9.5,matthew stafford,15.0
2016,Michael Thomas,WR,NO,118.7,11.0,michael thomas,49.0
2016,Tevin Coleman,RB,ATL,119.5,11.8,tevin coleman,46.0
2016,Vincent Jackson,WR,TB,119.9,10.6,vincent jackson,50.0
2016,Markus Wheaton,WR,PIT,122.3,12.5,markus wheaton,51.0
2016,Jameis Winston,QB,TB,123.4,10.0,jameis winston,16.0
2016,Steve Smith,WR,BAL,124.6,12.9,steve smith,52.0
2016,Spencer Ware,RB,KC,125.8,15.7,spencer ware,47.0
2016,DeAndre Washington,RB,LV,126.2,11.4,deandre washington,48.0
2016,Torrey Smith,WR,SF,127.3,13.4,torrey smith,53.0
2016,Dion Lewis,RB,NE,130.2,14.9,dion lewis,49.0
2016,Alfred Morris,RB,DAL,130.2,11.6,alfred morris,50.0
2016,Will Fuller,WR,HOU,130.4,8.4,will fuller,54.0
2016,Dwayne Allen,TE,IND,131.2,17.0,dwayne allen,13.0
2016,Andy Dalton,QB,CIN,132.7,11.2,andy dalton,17.0
2016,Mohamed Sanu,WR,ATL,134.1,8.0,mohamed sanu,55.0
2016,Marcus Mariota,QB,TEN,136.3,12.1,marcus mariota,18.0
2016,Jared Cook,TE,GB,137.0,18.9,jared cook,14.0
2016,Tyler Boyd,WR,CIN,137.6,12.4,tyler boyd,56.0
2016,Rishard Matthews,WR,TEN,138.3,17.0,rishard matthews,57.0
2016,Devontae Booker,RB,DEN,140.9,13.4,devontae booker,51.0
2016,Chris Hogan,WR,NE,142.6,11.1,chris hogan,58.0
2016,Jimmy Graham,TE,SEA,144.3,17.8,jimmy graham,15.0
2016,Dak Prescott,QB,DAL,144.8,17.9,dak prescott,19.0
2016,Matt Ryan,QB,ATL,146.5,12.3,matt ryan,20.0
2016,Jerick McKinnon,RB,MIN,148.8,14.0,jerick mckinnon,52.0
2016,Phillip Dorsett,WR,IND,148.9,11.7,phillip dorsett,59.0
2016,Shane Vereen,RB,NYG,149.9,17.4,shane vereen,53.0
2016,Ryan Fitzpatrick,QB,NYJ,151.1,15.5,ryan fitzpatrick,21.0
2016,Kenny Stills,WR,MIA,151.2,12.4,kenny stills,60.0
2016,Jason Witten,TE,DAL,151.2,21.3,jason witten,16.0
2016,Mike Wallace,WR,BAL,153.2,13.4,mike wallace,61.0
2016,Ted Ginn Jr,WR,CAR,153.5,20.0,ted ginn,62.0
2016,James Starks,RB,GB,154.9,15.0,james starks,54.0
2016,Chris Thompson,RB,WAS,155.2,15.0,chris thompson,55.0
2016,Sammie Coates,WR,PIT,156.1,13.5,sammie coates,63.0
2016,Zach Miller,TE,CHI,157.4,19.9,zach miller,17.0
2016,Ryan Tannehill,QB,MIA,157.4,12.9,ryan tannehill,22.0
2016,Terrelle Pryor,WR,CLE,157.7,18.8,terrelle pryor,64.0
2016,Terrance West,RB,BAL,158.5,14.8,terrance west,56.0
2016,Robert Griffin III,QB,CLE,159.3,15.4,robert griffin,23.0
2016,Dorial Green-Beckham,WR,PHI,159.3,19.8,dorial green beckham,65.0
2016,Chris Johnson,RB,ARI,159.4,12.8,chris johnson,57.0
2016,Brock Osweiler,QB,HOU,163.3,13.2,brock osweiler,24.0
2017,David Johnson,RB,ARI,1.3,0.6,david johnson,1.0
2017,LeVeon Bell,RB,PIT,2.3,0.8,leveon bell,2.0
2017,Antonio Brown,WR,PIT,3.7,1.0,antonio brown,1.0
2017,Julio Jones,WR,ATL,5.7,3.2,julio jones,2.0
2017,Ezekiel Elliott,RB,DAL,6.2,2.8,ezekiel elliott,3.0
2017,Odell Beckham Jr.,WR,NYG,6.4,1.6,odell beckham,3.0
2017,Devonta Freeman,RB,ATL,7.0,1.9,devonta freeman,4.0
2017,LeSean McCoy,RB,BUF,7.8,2.0,lesean mccoy,5.0
2017,Mike Evans,WR,TB,7.9,2.2,mike evans,4.0
2017,A.J. Green,WR,CIN,10.0,2.2,a j green,5.0
2017,Melvin Gordon III,RB,LAC,10.1,2.6,melvin gordon,6.0
2017,Jordy Nelson,WR,GB,11.4,2.4,jordy nelson,6.0
2017,Michael Thomas,WR,NO,13.3,2.2,michael thomas,7.0
2017,Jay Ajayi,RB,PHI,13.8,2.6,jay ajayi,7.0
2017,DeMarco Murray,RB,TEN,15.2,2.4,demarco murray,8.0
2017,Jordan Howard,RB,CHI,16.8,2.7,jordan howard,9.0
2017,Brandin Cooks,WR,NE,17.1,3.2,brandin cooks,8.0
2017,Rob Gronkowski,TE,NE,18.1,3.3,rob gronkowski,1.0
2017,Kareem Hunt,RB,KC,18.7,3.0,kareem hunt,10.0
2017,Todd Gurley,RB,LAR,19.4,2.9,todd gurley,11.0
2017,Dez Bryant,WR,DAL,20.5,3.3,dez bryant,9.0
2017,Amari Cooper,WR,LV,21.3,3.2,amari cooper,10.0
2017,Doug Baldwin,WR,SEA,22.4,3.1,doug baldwin,11.0
2017,Christian McCaffrey,RB,CAR,22.9,3.7,christian mccaffrey,12.0
2017,Aaron Rodgers,QB,GB,23.4,6.1,aaron rodgers,1.0
2017,Keenan Allen,WR,LAC,25.8,3.3,keenan allen,12.0
2017,Leonard Fournette,RB,JAX,27.0,4.0,leonard fournette,13.0
2017,Dalvin Cook,RB,MIN,27.5,3.9,dalvin cook,14.0
2017,T.Y. Hilton,WR,IND,28.8,3.6,t y hilton,13.0
2017,Tom Brady,QB,NE,29.6,5.8,tom brady,2.0
2017,Isaiah Crowell,RB,CLE,29.8,3.8,isaiah crowell,15.0
2017,Terrelle Pryor,WR,WAS,30.2,4.5,terrelle pryor,14.0
2017,DeAndre Hopkins,WR,HOU,31.7,4.5,deandre hopkins,15.0
2017,Ty Montgomery II,RB,GB,32.6,4.9,ty montgomery,16.0
2017,Demaryius Thomas,WR,DEN,34.5,4.0,demaryius thomas,16.0
2017,Carlos Hyde,RB,SF,35.2,4.5,carlos hyde,17.0
2017,Lamar Miller,RB,HOU,35.2,4.7,lamar miller,18.0
2017,Marshawn Lynch,RB,LV,36.4,6.0,marshawn lynch,19.0
2017,Kelvin Benjamin,WR,BUF,38.6,5.0,kelvin benjamin,17.0
2017,Travis Kelce,TE,KC,38.9,5.3,travis kelce,2.0
2017,Alshon Jeffery,WR,PHI,39.1,4.1,alshon jeffery,18.0
2017,Martavis Bryant,WR,PIT,40.9,5.1,martavis bryant,19.0
2017,Drew Brees,QB,NO,41.7,8.7,drew brees,3.0
2017,Joe Mixon,RB,CIN,42.5,4.9,joe mixon,20.0
2017,Michael Crabtree,WR,LV,43.7,4.7,michael crabtree,20.0
2017,Davante Adams,WR,GB,44.9,4.8,davante adams,21.0
2017,Tyreek Hill,WR,KC,45.5,5.5,tyreek hill,22.0
2017,Golden Tate,WR,DET,47.8,5.5,golden tate,23.0
2017,Larry Fitzgerald,WR,ARI,48.4,5.1,larry fitzgerald,24.0
2017,Bilal Powell,RB,NYJ,48.6,6.4,bilal powell,21.0
2017,Doug Martin,RB,TB,49.0,6.3,doug martin,22.0
2017,CJ Anderson,RB,DEN,51.4,6.1,cj anderson,23.0
2017,Greg Olsen,TE,CAR,51.5,5.6,greg olsen,3.0
2017,DeVante Parker,WR,MIA,51.9,4.9,devante parker,25.0
2017,Ameer Abdullah,RB,DET,53.0,6.3,ameer abdullah,24.0
2017,Jordan Reed,TE,WAS,54.1,5.8,jordan reed,4.0
2017,Stefon Diggs,WR,MIN,54.8,5.9,stefon diggs,26.0
2017,Matt Ryan,QB,ATL,56.4,7.8,matt ryan,4.0
2017,Allen Robinson II,WR,JAX,57.0,6.4,allen robinson,27.0
2017,Jimmy Graham,TE,SEA,57.6,5.1,jimmy graham,5.0
2017,Mark Ingram II,RB,NO,57.6,5.9,mark ingram,25.0
2017,Jamison Crowder,WR,WAS,61.2,5.3,jamison crowder,28.0
2017,Danny Woodhead,RB,BAL,61.7,6.1,danny woodhead,26.0
2017,Jarvis Landry,WR,MIA,64.0,6.7,jarvis landry,29.0
2017,Russell Wilson,QB,SEA,64.3,7.5,russell wilson,5.0
2017,Brandon Marshall,WR,NYG,65.2,5.9,brandon marshall,30.0
2017,Mike Gillislee,RB,NE,65.3,7.2,mike gillislee,27.0
2017,Pierre Garcon,WR,SF,66.4,6.1,pierre garcon,31.0
2017,Rob Kelley,RB,WAS,67.0,7.1,rob kelley,28.0
2017,Adrian Peterson,RB,ARI,69.9,7.4,adrian peterson,29.0
2017,Sammy Watkins,WR,LAR,70.0,7.1,sammy watkins,32.0
2017,Tyler Eifert,TE,CIN,70.4,7.6,tyler eifert,6.0
2017,Zach Ertz,TE,PHI,72.8,7.8,zach ertz,7.0
2017,Tevin Coleman,RB,ATL,73.2,7.6,tevin coleman,30.0
2017,Emmanuel Sanders,WR,DEN,73.9,6.7,emmanuel sanders,33.0
2017,Derek Carr,QB,LV,74.2,7.9,derek carr,6.0
2017,Darren McFadden,RB,DAL,75.3,7.7,darren mcfadden,31.0
2017,Chris Hogan,WR,NE,76.5,7.6,chris hogan,34.0
2017,Marcus Mariota,QB,TEN,76.8,6.9,marcus mariota,7.0
2017,Derrick Henry,RB,TEN,77.9,8.4,derrick henry,32.0
2017,Delanie Walker,TE,TEN,79.9,9.8,delanie walker,8.0
2017,Jameis Winston,QB,TB,82.4,8.0,jameis winston,8.0
2017,Theo Riddick,RB,DET,83.0,7.7,theo riddick,33.0
2017,Paul Perkins,RB,NYG,83.4,8.4,paul perkins,34.0
2017,Jeremy Maclin,WR,BAL,83.4,8.5,jeremy maclin,35.0
2017,Kyle Rudolph,TE,MIN,83.6,8.4,kyle rudolph,9.0
2017,Willie Snead IV,WR,NO,83.8,9.2,willie snead,36.0
2017,Frank Gore,RB,IND,86.1,8.7,frank gore,35.0
2017,Kirk Cousins,QB,WAS,86.3,8.7,kirk cousins,9.0
2017,Terrance West,RB,BAL,86.8,7.6,terrance west,36.0
2017,Martellus Bennett,TE,NE,87.6,12.2,martellus bennett,10.0
2017,Eric Decker,WR,TEN,88.7,8.5,eric decker,37.0
2017,Cam Newton,QB,CAR,89.9,9.2,cam newton,10.0
2017,DeSean Jackson,WR,TB,90.4,9.8,desean jackson,38.0
2017,LeGarrette Blount,RB,PHI,91.9,7.7,legarrette blount,37.0
2017,Randall Cobb,WR,GB,92.2,10.1,randall cobb,39.0
2017,Duke Johnson,RB,CLE,94.2,8.1,duke johnson,38.0
2017,Tyrell Williams,WR,LAC,95.0,9.0,tyrell williams,40.0
2017,Thomas Rawls,RB,SEA,95.7,9.1,thomas rawls,39.0
2017,Jacquizz Rodgers,RB,TB,95.9,7.7,jacquizz rodgers,40.0
2017,Corey Coleman,WR,CLE,96.4,9.2,corey coleman,41.0
2017,Adam Thielen,WR,MIN,98.6,8.7,adam thielen,42.0
2017,Andrew Luck,QB,IND,100.3,9.8,andrew luck,11.0
2017,Ben Roethlisberger,QB,PIT,101.0,11.0,ben roethlisberger,12.0
2017,Jonathan Stewart,RB,CAR,101.4,7.0,jonathan stewart,41.0
2017,James White,RB,NE,102.7,8.0,james white,42.0
2017,Donte Moncrief,WR,IND,105.7,8.7,donte moncrief,43.0
2017,Hunter Henry,TE,LAC,106.1,13.5,hunter henry,11.0
2017,Marvin Jones Jr.,WR,DET,106.3,7.0,marvin jones,44.0
2017,Eddie Lacy,RB,SEA,106.6,10.6,eddie lacy,43.0
2017,John Brown,WR,ARI,108.6,7.5,john brown,45.0
2017,Philip Rivers,QB,LAC,108.7,9.2,philip rivers,13.0
2017,Corey Davis,WR,TEN,110.9,9.4,corey davis,46.0
2017,Dak Prescott,QB,DAL,112.8,9.8,dak prescott,14.0
2017,Rex Burkhead,RB,NE,113.4,9.6,rex burkhead,44.0
2017,Jamaal Williams,RB,GB,114.3,10.6,jamaal williams,45.0
2017,Rishard Matthews,WR,TEN,116.0,10.5,rishard matthews,47.0
2017,Darren Sproles,RB,PHI,116.3,10.2,darren sproles,46.0
2017,Matthew Stafford,QB,DET,116.5,9.5,matthew stafford,15.0
2017,Ted Ginn Jr,WR,NO,116.9,11.6,ted ginn,48.0
2017,Jordan Matthews,WR,BUF,117.5,9.4,jordan matthews,49.0
2017,Cooper Kupp,WR,LAR,121.3,10.1,cooper kupp,50.0
2017,Zay Jones,WR,BUF,122.0,10.4,zay jones,51.0
2017,Jamaal Charles,RB,DEN,123.3,12.6,jamaal charles,47.0
2017,Eric Ebron,TE,DET,124.0,15.4,eric ebron,12.0
2017,Mike Wallace,WR,BAL,125.9,9.7,mike wallace,52.0
2017,Andy Dalton,QB,CIN,126.5,7.7,andy dalton,16.0
2017,Samaje Perine,RB,WAS,126.8,11.7,samaje perine,48.0
2017,Kevin White,WR,CHI,127.0,10.1,kevin white,53.0
2017,CJ Prosise,RB,SEA,129.4,11.9,cj prosise,49.0
2017,Danny Amendola,WR,NE,132.2,10.8,danny amendola,54.0
2017,Carson Wentz,QB,PHI,132.3,9.8,carson wentz,17.0
2017,Matt Forte,RB,NYJ,132.6,14.6,matt forte,50.0
2017,Jack Doyle,TE,IND,132.6,19.7,jack doyle,13.0
2017,Jeremy Hill,RB,CIN,134.5,15.2,jeremy hill,51.0
2017,Kenny Britt,WR,NE,136.2,10.2,kenny britt,55.0
2017,Cole Beasley,WR,DAL,136.2,12.3,cole beasley,56.0
2017,Eli Manning,QB,NYG,137.1,10.4,eli manning,18.0
2017,Alvin Kamara,RB,NO,140.0,13.7,alvin kamara,52.0
2017,Marlon Mack,RB,IND,141.3,11.4,marlon mack,53.0
2017,Carson Palmer,QB,ARI,142.3,10.6,carson palmer,19.0
2017,Robbie Chosen,WR,NYJ,143.4,13.8,robbie chosen,57.0
2017,Wendell Smallwood,RB,PHI,146.1,14.4,wendell smallwood,54.0
2017,Austin Hooper,TE,ATL,146.6,17.5,austin hooper,14.0
2017,Kendall Wright,WR,CHI,148.4,13.4,kendall wright,58.0
2017,Chris Carson,RB,SEA,149.7,17.1,chris carson,55.0
2017,Jason Witten,TE,DAL,150.5,21.3,jason witten,15.0
2017,Taylor Gabriel,WR,ATL,151.4,15.2,taylor gabriel,59.0
2017,Kenny Golladay,WR,DET,151.6,12.0,kenny golladay,60.0
2017,Coby Fleener,TE,NO,152.3,19.0,coby fleener,16.0
2017,Sterling Shepard,WR,NYG,152.3,12.4,sterling shepard,61.0
2017,O.J. Howard,TE,TB,152.7,21.2,o j howard,17.0
2017,Latavius Murray,RB,MIN,154.4,17.1,latavius murray,56.0
2017,DeAndre Washington,RB,LV,155.2,15.4,deandre washington,57.0
2017,Dion Lewis,RB,NE,155.9,17.2,dion lewis,58.0
2017,Jay Cutler,QB,MIA,155.9,10.4,jay cutler,20.0
2017,Tyler Lockett,WR,SEA,156.1,17.2,tyler lockett,62.0
2017,Jonathan Williams,RB,NO,156.1,16.3,jonathan williams,59.0
2017,D'Onta Foreman,RB,HOU,157.0,18.9,d onta foreman,60.0
2017,Giovani Bernard,RB,CIN,159.6,15.6,giovani bernard,61.0
2017,Charcandrick West,RB,KC,160.7,15.1,charcandrick west,62.0
2017,Tyrod Taylor,QB,BUF,162.4,12.8,tyrod taylor,21.0
2017,Mohamed Sanu,WR,ATL,162.9,15.5,mohamed sanu,63.0
2018,Todd Gurley,RB,LAR,1.5,0.7,todd gurley,1.0
2018,David Johnson,RB,ARI,2.8,0.9,david johnson,2.0
2018,LeVeon Bell,RB,PIT,3.0,1.5,leveon bell,3.0
2018,Antonio Brown,WR,PIT,4.7,1.3,antonio brown,1.0
2018,Ezekiel Elliott,RB,DAL,5.3,2.3,ezekiel elliott,4.0
2018,Alvin Kamara,RB,NO,6.1,1.4,alvin kamara,5.0
2018,Saquon Barkley,RB,NYG,6.5,1.7,saquon barkley,6.0
2018,DeAndre Hopkins,WR,HOU,8.8,2.1,deandre hopkins,2.0
2018,Melvin Gordon III,RB,LAC,9.1,1.8,melvin gordon,7.0
2018,Leonard Fournette,RB,JAX,9.4,2.0,leonard fournette,8.0
2018,Odell Beckham Jr.,WR,NYG,11.2,1.9,odell beckham,3.0
2018,Kareem Hunt,RB,KC,11.4,2.0,kareem hunt,9.0
2018,Christian McCaffrey,RB,CAR,12.7,2.3,christian mccaffrey,10.0
2018,Julio Jones,WR,ATL,14.2,2.2,julio jones,4.0
2018,Dalvin Cook,RB,MIN,15.6,2.3,dalvin cook,11.0
2018,Michael Thomas,WR,NO,16.0,2.0,michael thomas,5.0
2018,Keenan Allen,WR,LAC,17.2,2.7,keenan allen,6.0
2018,Davante Adams,WR,GB,18.2,2.2,davante adams,7.0
2018,Devonta Freeman,RB,ATL,19.1,2.5,devonta freeman,12.0
2018,Jordan Howard,RB,CHI,20.0,2.6,jordan howard,13.0
2018,Rob Gronkowski,TE,NE,21.0,3.2,rob gronkowski,1.0
2018,A.J. Green,WR,CIN,21.3,2.1,a j green,8.0
2018,Joe Mixon,RB,CIN,23.3,3.2,joe mixon,14.0
2018,Tyreek Hill,WR,KC,23.7,2.9,tyreek hill,9.0
2018,Mike Evans,WR,TB,25.5,3.0,mike evans,10.0
2018,Stefon Diggs,WR,MIN,26.0,2.7,stefon diggs,11.0
2018,T.Y. Hilton,WR,IND,27.4,2.7,t y hilton,12.0
2018,Travis Kelce,TE,KC,28.5,3.6,travis kelce,2.0
2018,Royce Freeman,RB,DEN,29.0,4.2,royce freeman,15.0
2018,LeSean McCoy,RB,BUF,29.9,4.2,lesean mccoy,16.0
2018,Aaron Rodgers,QB,GB,31.4,7.0,aaron rodgers,1.0
2018,Amari Cooper,WR,DAL,31.4,3.6,amari cooper,13.0
2018,Alex Collins,RB,BAL,31.5,3.8,alex collins,17.0
2018,Kenyan Drake,RB,MIA,32.8,4.5,kenyan drake,18.0
2018,Adam Thielen,WR,MIN,33.5,3.9,adam thielen,14.0
2018,Jerick McKinnon,RB,SF,34.3,24.9,jerick mckinnon,19.0
2018,Larry Fitzgerald,WR,ARI,34.9,4.5,larry fitzgerald,15.0
2018,Doug Baldwin,WR,SEA,37.6,4.3,doug baldwin,16.0
2018,Lamar Miller,RB,HOU,38.0,4.3,lamar miller,20.0
2018,Zach Ertz,TE,PHI,39.1,4.9,zach ertz,3.0
2018,Jarvis Landry,WR,CLE,39.4,4.3,jarvis landry,17.0
2018,JuJu Smith-Schuster,WR,PIT,41.2,4.4,juju smith schuster,18.0
2018,Chris Hogan,WR,NE,42.1,4.0,chris hogan,19.0
2018,Derrick Henry,RB,TEN,42.1,5.2,derrick henry,21.0
2018,Josh Gordon,WR,NE,44.1,4.9,josh gordon,20.0
2018,Mark Ingram II,RB,NO,45.9,5.8,mark ingram,22.0
2018,Deshaun Watson,QB,HOU,46.5,7.1,deshaun watson,2.0
2018,Jay Ajayi,RB,PHI,46.6,5.9,jay ajayi,23.0
2018,Golden Tate,WR,PHI,46.7,4.3,golden tate,21.0
2018,Demaryius Thomas,WR,HOU,47.0,4.5,demaryius thomas,22.0
2018,Marquise Goodwin,WR,SF,48.9,5.0,marquise goodwin,23.0
2018,Jimmy Graham,TE,GB,49.3,6.5,jimmy graham,4.0
2018,Tom Brady,QB,NE,50.3,10.0,tom brady,3.0
2018,Brandin Cooks,WR,LAR,52.5,4.7,brandin cooks,24.0
2018,Marshawn Lynch,RB,LV,52.6,5.8,marshawn lynch,24.0
2018,Carlos Hyde,RB,JAX,53.9,5.8,carlos hyde,25.0
2018,Allen Robinson II,WR,CHI,55.2,5.3,allen robinson,25.0
2018,Dion Lewis,RB,TEN,55.5,6.2,dion lewis,26.0
2018,Greg Olsen,TE,CAR,57.5,6.3,greg olsen,5.0
2018,Emmanuel Sanders,WR,DEN,57.6,5.2,emmanuel sanders,26.0
2018,Jamaal Williams,RB,GB,59.7,6.7,jamaal williams,27.0
2018,Russell Wilson,QB,SEA,61.0,7.6,russell wilson,4.0
2018,Corey Davis,WR,TEN,61.1,6.3,corey davis,27.0
2018,Marvin Jones Jr.,WR,DET,62.3,6.3,marvin jones,28.0
2018,Kerryon Johnson,RB,DET,62.5,6.6,kerryon johnson,28.0
2018,Rex Burkhead,RB,NE,64.0,6.6,rex burkhead,29.0
2018,Trey Burton,TE,CHI,64.6,7.0,trey burton,6.0
2018,Julian Edelman,WR,NE,65.5,6.3,julian edelman,29.0
2018,Chris Carson,RB,SEA,66.7,7.3,chris carson,30.0
2018,Drew Brees,QB,NO,66.9,7.1,drew brees,5.0
2018,Peyton Barber,RB,TB,69.0,7.3,peyton barber,31.0
2018,Michael Crabtree,WR,BAL,70.4,6.7,michael crabtree,30.0
2018,Evan Engram,TE,NYG,70.5,7.7,evan engram,7.0
2018,Cam Newton,QB,CAR,71.0,8.7,cam newton,6.0
2018,Will Fuller,WR,HOU,73.0,6.8,will fuller,31.0
2018,Chris Thompson,RB,WAS,74.1,8.0,chris thompson,32.0
2018,Kyle Rudolph,TE,MIN,76.1,7.8,kyle rudolph,8.0
2018,Tevin Coleman,RB,ATL,76.5,7.5,tevin coleman,33.0
2018,Delanie Walker,TE,TEN,77.6,6.9,delanie walker,9.0
2018,Cooper Kupp,WR,LAR,77.8,8.1,cooper kupp,32.0
2018,Jamison Crowder,WR,WAS,79.5,7.5,jamison crowder,33.0
2018,Adrian Peterson,RB,WAS,81.1,8.5,adrian peterson,34.0
2018,Kirk Cousins,QB,MIN,81.7,9.4,kirk cousins,7.0
2018,Alshon Jeffery,WR,PHI,82.8,8.2,alshon jeffery,34.0
2018,Sony Michel,RB,NE,83.5,7.8,sony michel,35.0
2018,Carson Wentz,QB,PHI,84.5,9.8,carson wentz,8.0
2018,Robbie Chosen,WR,NYJ,84.8,8.2,robbie chosen,35.0
2018,Tarik Cohen,RB,CHI,85.2,9.3,tarik cohen,36.0
2018,Rashaad Penny,RB,SEA,87.1,8.2,rashaad penny,37.0
2018,Devin Funchess,WR,CAR,87.4,8.5,devin funchess,36.0
2018,Andrew Luck,QB,IND,87.6,8.8,andrew luck,9.0
2018,Jordan Reed,TE,WAS,88.3,10.6,jordan reed,10.0
2018,Isaiah Crowell,RB,NYJ,89.6,7.9,isaiah crowell,38.0
2018,Randall Cobb,WR,GB,90.9,8.9,randall cobb,37.0
2018,Nelson Agholor,WR,PHI,92.8,8.9,nelson agholor,38.0
2018,Duke Johnson,RB,CLE,93.5,8.2,duke johnson,39.0
2018,Sammy Watkins,WR,KC,93.8,9.2,sammy watkins,39.0
2018,Marlon Mack,RB,IND,94.3,7.5,marlon mack,40.0
