full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,fp_total_points,vols,games,wk_mean,wk_std,boom_rate,bust_rate,consistency,is_rookie,draft_pick,availability,floor,ceiling,p10,p90,P_pos1,P_pos2,P_pos3,p_elite,p_startable,p_bust,floor_healthy,ceiling_healthy,xppg,xppg_diff,switched_team,regression
Adam Trautman,TE,DEN,29.0,10.0,Active,6.0,6869,3911853.0,32775.0,4e14183b-f974-4745-9d7f-8f5eb2a92a7d,00-0036422,0.0,0.0,0.0,0.0,0.0,13.0,188.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,20.0,195.0,1.0,23.0,0.5182352941176471,0.0400728597449908,0.5729411764705883,0.0393835616438356,169.9,169.9,471.0,15.0,4 out of 5 stars,47.599999999999994,47.8,5.852243147530179,53.65224314753018,53.65224314753018,-123.02006963960284,26.0,3.4346153846153844,4.1917960167634405,0.0384615384615384,0.6923076923076923,1.2204557271651677,False,,0.8581176470588237,33.68308679484869,70.56667773542185,25.451404094921756,83.75396049804155,0.00045,0.0084,0.08085,0.0,0.00045,0.99955,37.03862381411323,68.18403468597653,3.082692307692308,0.398076923076923,False,Sustainable
Deonte Harty,WR,,27.0,,Active,6.0,6234,4411193.0,32398.0,8f1147cb-3040-4128-b113-5813816241ec,00-0035215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.018,0.0,,,170.0,170.0,,,,,,,,,,,,,,,,True,,0.7688235294117647,,,,,,,,,,,,,,,False,
Bijan Robinson,RB,ATL,24.0,11.0,Active,3.0,9509,,,f78d68c2-f9da-48e7-b954-26b69efd828d,00-0038542,0.0,0.0,1456.0,14.0,304.0,61.0,431.0,1.0,72.0,0.0,0.0,1478.0,7.0,287.0,79.0,820.0,4.0,103.0,0.7535294117647059,0.1335807050092764,0.7817647058823529,0.1984585741811175,2.2,2.2,2.0,1.0,2 out of 5 stars,370.1,370.43,71.39460757242429,407.45596554235266,441.8246075724242,199.10271256890744,34.0,21.014705882352946,8.508503139122016,0.5294117647058824,0.0,0.4048832844368769,False,,0.944,326.32271496012606,500.531903861038,274.8299238576207,554.8653778639601,0.85,0.0815,0.01405,0.4052,0.9385,0.0615,330.42071266919845,480.5871484428643,18.71558823529412,2.240294117647057,False,Sustainable
DeVonta Smith,WR,PHI,27.0,10.0,Active,5.0,7525,,,3555d07e-57ae-43de-97d5-b1b5bf055f17,00-0036912,0.0,0.0,1.0,0.0,1.0,68.0,833.0,8.0,89.0,0.0,0.0,0.0,0.0,0.0,77.0,1008.0,4.0,113.0,0.8853846153846153,0.2129186602870813,0.8441176470588235,0.2435344827586207,36.8,36.8,27.0,4.0,4 out of 5 stars,236.2,236.2,28.172234781731333,250.2693975325789,264.3722347817313,39.105542206089126,30.0,13.373333333333331,8.197053016842062,0.2,0.2,0.6129401557957674,False,,0.9091764705882353,189.44105191864065,313.41191604149384,155.01555914344763,353.60733380323865,0.26965,0.2922,0.1953,0.04585,0.67385,0.32615,195.91016083224733,299.3509635065957,11.253428571428572,1.8094285714285707,False,Sustainable
Travis Hunter,WR,JAX,23.0,7.0,Active,1.0,12530,,,4a975d4c-d7cd-45ef-b258-db45187140eb,00-0040718,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,28.0,298.0,1.0,45.0,,,0.6628571428571429,0.0822669104204753,117.0,117.0,157.0,10.0,4 out of 5 stars,111.6,111.9,13.32258480196942,115.48678062165544,125.22258480196942,-95.67707470483433,,,,,,,True,,,71.21463720874301,154.2556300326597,54.38276388067509,186.64419052025465,0.00905,0.02325,0.0426,0.0009,0.0514,0.9486,75.33962208888293,149.96626516031614,,,False,
Tommy DeVito,QB,NE,27.0,11.0,Active,3.0,11292,,,a1ae8db0-eb91-11ed-a4cb-cd397e2b413c,00-0038476,257.0,0.0,32.0,0.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.4866666666666666,,,,169.9,169.9,,,,10.6,12.542,0.7231683032496795,13.26516830324968,13.26516830324968,-349.36860219118955,,,,,,,True,,,8.339238684861908,17.699269425150696,6.416791594772424,21.254634120171225,0.0,0.0,0.0082,0.0,0.0,1.0,8.699245740603091,17.209903913307848,,,False,
Devin Neal,RB,NO,22.0,8.0,Active,1.0,12476,,,4ef874c1-50c3-4120-9199-0d5a4ae7c6dd,00-0040202,,,,,,,,,,0.0,0.0,206.0,2.0,57.0,17.0,104.0,0.0,19.0,,,0.4,0.0336283185840707,169.9,169.9,254.0,12.0,3 out of 5 stars,19.2,19.200000000000003,4.207156147683012,23.407156147683015,23.407156147683015,-184.94609682576217,9.0,6.666666666666667,5.269013190342192,0.0,0.4444444444444444,0.7903519785513288,False,,,16.232861644936335,29.817381618416285,12.462796967975844,33.96154626062944,0.0,0.0,0.0,0.0,0.0,1.0,17.78132828015636,28.294041818700464,6.1433333333333335,0.5233333333333334,False,Sustainable
Will Howard,QB,PIT,24.0,9.0,Active,1.0,12511,,,b8a1b579-3a7e-4858-960b-fbfaca8de613,00-0040203,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,460.0,15.0,2 out of 5 stars,6.7,7.927999999999999,0.4763001212985567,8.404300121298556,8.404300121298556,-354.22947037314066,,,,,,,True,,,5.244667899259383,11.127409743556706,4.005870863514422,13.37487777104936,0.0,0.0,0.00025,0.0,0.0,1.0,5.487088578487391,10.828271250226154,,,False,
Shane Buechele,QB,BUF,28.0,7.0,Active,5.0,8002,,,d7c63db7-dfe8-4cd6-a684-90342d12fa26,00-0036679,,,,,,,,,,88.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.45,,170.0,170.0,,,,12.0,14.0,1.0435153519665392,15.04351535196654,15.04351535196654,-347.59025514247264,,,,,,,True,,,9.441796854854928,20.01300539433844,7.266039806078084,23.995062137614436,0.0,0.0,0.01555,0.0,0.0,1.0,9.873703353324972,19.449048209632533,,,False,
David Bell,WR,,24.0,,Active,3.0,8118,,,169faab3-b52b-40ab-93ea-a08139f3fadb,00-0037257,0.0,0.0,0.0,0.0,0.0,3.0,27.0,0.0,3.0,,,,,,,,,,0.13,0.0047318611987381,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Tyler Goodson,RB,ATL,25.0,11.0,Active,4.0,8207,,,3fec8370-ca72-11ec-a83a-8732d3d5a7e3,00-0037120,0.0,0.0,153.0,1.0,32.0,11.0,61.0,1.0,15.0,0.0,0.0,24.0,0.0,9.0,2.0,8.0,0.0,3.0,0.12625,0.0304878048780487,0.05,0.0056603773584905,170.0,170.0,473.0,15.0,2 out of 5 stars,,,,,,,24.0,2.066666666666667,3.6126187859714216,0.0,0.8333333333333334,1.7480413480506878,False,,0.6969411764705882,,,,,,,,,,,,,3.38375,-0.28374999999999995,True,Sustainable
Bhayshul Tuten,RB,JAX,23.0,7.0,Active,1.0,12490,,,26d4b13e-a555-4519-9356-cd16c65384e7,00-0040719,,,,,,,,,,0.0,0.0,307.0,5.0,83.0,10.0,79.0,2.0,14.0,,,0.2113333333333333,0.0255941499085923,76.4,76.4,74.0,7.0,4 out of 5 stars,208.4,208.00999999999996,45.804637838930134,229.0994054490088,253.81463783893008,20.746152475563605,15.0,6.04,4.726339568237317,0.0,0.5333333333333333,0.7825065510326684,False,,0.867450980392157,161.8126752570009,291.0422060959686,127.5361617994214,334.3846277095034,0.1647,0.32745,0.29585,0.01575,0.65565,0.34435,174.42906169395278,277.2347138884634,5.2725,0.5837500000000002,False,Sustainable
Chris Boswell,K,PIT,35.0,9.0,Active,12.0,1945,17372.0,28188.0,441eb531-1ec8-4f65-9174-78bc6adada63,00-0031136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,161.9,161.9,253.0,12.0,4 out of 5 stars,118.2,29.5,107.8777166437414,137.3777166437414,137.3777166437414,-14.251719394773032,34.0,10.558823529411764,6.5235757831282575,0.2647058823529412,0.1764705882352941,0.6178316897670216,False,,0.978,106.63458142449169,169.75753391376028,89.66414728625725,190.64639499975425,0.3184,0.46,0.2216,0.05655,0.3184,0.6816,107.77070560187244,164.09433742671226,,,False,
Nick Nash,WR,WAS,25.0,7.0,Active,1.0,12478,,,e3e4c450-2466-11f0-aa27-6de335b6b2a0,00-0040551,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Jaydon Blue,RB,DAL,22.0,14.0,Active,1.0,12457,,,f5e6eb8e-2c76-4bf9-b47f-57c62659341d,00-0040586,,,,,,,,,,0.0,0.0,129.0,1.0,38.0,1.0,5.0,0.0,1.0,,,0.256,0.0016474464579901,170.1,170.1,271.0,12.0,4 out of 5 stars,35.3,35.32,8.126829050392216,43.44682905039222,43.44682905039222,-164.90642392305298,,,,,,,True,,,25.91317514882058,58.22395446924726,19.252540921826537,70.7710175242166,0.0,0.0,0.0006,0.0,5e-05,0.99995,28.402079760830773,56.27658727212723,,,False,
Cody White,WR,SEA,27.0,11.0,Active,6.0,7039,4241983.0,32948.0,d25a19a7-7de6-4476-b42a-833c8c3cb208,00-0035891,0.0,0.0,0.0,0.0,0.0,2.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,1.0,4.0,,0.0052724077328646,,0.0087912087912087,170.0,170.0,,,,,,,,,,10.0,2.44,4.264113819619109,0.0,0.8,1.747587630991438,False,,,,,,,,,,,,,,,,,False,
Allen Robinson,WR,,31.0,,Active,11.0,1992,16799.0,27589.0,0fd32417-8410-4a8f-8919-386c433bca43,00-0031428,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,7.0,,,,,,,,,,0.12,0.0134099616858237,,,170.0,170.0,,,,,,,,,,,,,,,,True,,0.7388235294117647,,,,,,,,,,,,,,,False,
Derek Carr,QB,,34.0,,Active,11.0,2028,16757.0,27564.0,9f026fc0-4449-4dc5-a226-2e2830619381,00-0031280,2145.0,15.0,71.0,1.0,17.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.944,,,,170.0,170.0,,,,,,,,,,10.0,17.89,6.760376386628846,0.2,0.2,0.3778857678383927,False,,0.8670588235294117,,,,,,,,,,,,,14.790000000000001,0.29999999999999893,True,Sustainable
Mario Williams,WR,LAR,23.0,11.0,Active,1.0,13001,,,394f23d0-254e-11f0-85e6-ad6d4b9a9b15,00-0040603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Raheem Mostert,RB,,33.0,,Active,11.0,2749,2576414.0,28654.0,b040e601-ec40-4757-bf3d-71bf64ef99cf,00-0031687,0.0,0.0,278.0,2.0,85.0,19.0,161.0,0.0,23.0,0.0,0.0,104.0,0.0,22.0,12.0,70.0,0.0,12.0,0.3138461538461538,0.0404929577464788,0.1999999999999999,0.0242914979757085,170.0,170.0,409.0,15.0,2 out of 5 stars,,,,,,,25.0,4.172,4.03944303091404,0.0,0.8,0.9682269968633844,False,,0.6395882352941177,,,,,,,,,,,,,4.79625,-0.6170833333333325,True,Sustainable
Drake London,WR,ATL,24.0,11.0,Active,4.0,8112,,,5053f9ae-15d9-4730-833d-484886b6f890,00-0037238,0.0,0.0,-3.0,0.0,1.0,100.0,1271.0,9.0,158.0,0.0,0.0,0.0,0.0,0.0,68.0,919.0,7.0,112.0,0.8970588235294118,0.2931354359925788,0.9066666666666666,0.2157996146435452,20.2,20.2,11.0,2.0,3 out of 5 stars,289.4,289.09000000000003,31.110885061778177,297.5556635214688,320.2008850617782,86.391808194979,29.0,16.644827586206898,9.78900936936407,0.2068965517241379,0.1034482758620689,0.5881111906185167,False,,0.8974117647058824,225.42905824653712,372.45400527161627,181.0554733196503,419.6278427993947,0.5054,0.25355,0.10985,0.1434,0.8256,0.1744,234.89108464677423,354.8175593361602,16.832758620689653,-0.18793103448275517,False,Sustainable
Malik Nabers,WR,NYG,22.0,8.0,Active,2.0,11632,,,55ef2022-50c2-465b-839e-c0f4c9e7c55c,00-0039337,0.0,0.0,2.0,0.0,5.0,109.0,1204.0,7.0,170.0,0.0,0.0,0.0,0.0,0.0,18.0,271.0,2.0,35.0,0.906,0.3068592057761732,0.795,0.0695825049701789,30.1,30.1,29.0,4.0,4 out of 5 stars,224.3,224.37000000000003,25.85323968346819,246.67124512808272,250.22323968346825,35.50738980159295,19.0,17.3,9.81653933137562,0.3157894736842105,0.1052631578947368,0.5674300191546601,False,,0.7394117647058824,143.52327126667063,333.668927756355,94.7518861968604,386.57711236333455,0.30845,0.1935,0.1304,0.0863,0.57145,0.42855,195.06164086615252,294.52743311658475,17.627894736842105,-0.22263157894736807,False,Sustainable
Mack Hollins,WR,NE,32.0,11.0,Active,9.0,4177,2991662.0,30231.0,93cb5790-1012-4c42-bccb-5748c27ba7d6,00-0033555,0.0,0.0,0.0,0.0,0.0,31.0,378.0,5.0,50.0,0.0,0.0,4.0,0.0,1.0,46.0,550.0,2.0,65.0,0.6664705882352941,0.101010101010101,0.6773333333333333,0.1348547717842323,170.0,170.0,269.0,12.0,2 out of 5 stars,28.0,28.070000000000004,3.282390701702613,31.352390701702618,31.352390701702618,-179.81146462478716,31.0,6.845161290322581,4.861813016401558,0.0,0.5161290322580645,0.7102554359493322,False,,0.8288823529411764,21.444342134126178,40.36899974302961,16.197017789243848,46.37210226334691,0.0,0.0,0.0,0.0,0.0,1.0,24.31736060046743,37.69451988701529,6.998571428571428,0.3871428571428579,False,Sustainable
Marquise Brown,WR,PHI,29.0,10.0,Active,7.0,5848,4241372.0,31857.0,feeee40a-dd63-41a7-89cd-6c95b5456833,00-0035662,0.0,0.0,0.0,0.0,0.0,9.0,91.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,49.0,587.0,5.0,74.0,0.335,0.0262237762237762,0.535,0.1347905282331511,170.0,170.0,300.0,12.0,4 out of 5 stars,89.6,89.83,9.713415233871114,99.54341523387112,99.54341523387112,-111.62044009261864,18.0,8.655555555555557,5.345940980530953,0.0555555555555555,0.2777777777777778,0.6176311787519714,False,,0.7327058823529411,56.49984447844931,134.26296307062145,37.22221430634296,157.65972349415793,0.0002,0.004,0.01685,5e-05,0.01,0.99,78.03774402946873,119.5188765515964,8.114285714285714,-0.21904761904761827,True,Sustainable
Julian Hill,TE,NE,26.0,11.0,Inactive,3.0,11371,,,516da3c0-f016-11ed-a518-572ef5cb73b6,00-0038720,0.0,0.0,0.0,0.0,0.0,12.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,15.0,140.0,0.0,20.0,0.47875,0.0334507042253521,0.55,0.0432900432900432,169.9,169.9,,,,0.0,0.0,0.0,0.0,0.0,-176.67231278713302,25.0,2.04,1.9809509500910585,0.0,0.76,0.9710543872995384,False,,0.7757647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.925652173913044,-0.6213043478260873,True,Sustainable
Tay Martin,WR,DET,28.0,6.0,Active,4.0,8250,,,8d74f600-ca80-11ec-97ae-e1573849d1a6,00-0037524,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,2.0,0.06,0.0039447731755424,0.17,0.0046296296296296,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Trenton Irwin,WR,,30.0,,Active,7.0,6598,3931391.0,32438.0,ee79ad2e-353a-40cd-9344-c9d84f7e4b63,00-0035341,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,10.0,,,,,,,,,,0.2914285714285714,0.0159235668789808,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Thomas Fidone,TE,NYG,23.0,8.0,Active,1.0,12715,,,0e21445d-6318-43ce-ba78-310ee648b602,00-0040225,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0328571428571428,0.0,170.0,170.0,487.0,16.0,3 out of 5 stars,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Anthony Richardson,QB,IND,24.0,13.0,Active,3.0,9229,,,5fc5b4a6-a583-4345-a810-4f982204ea5e,00-0039164,1814.0,8.0,499.0,6.0,86.0,1.0,-1.0,0.0,1.0,9.0,0.0,-1.0,0.0,4.0,1.0,9.0,0.0,1.0,0.9254545454545454,,0.1149999999999999,,170.0,170.0,354.0,14.0,4 out of 5 stars,21.0,23.96,2.3768769258753673,26.33687692587537,26.33687692587537,-336.29689356856386,13.0,14.27076923076923,10.197044066410015,0.1538461538461538,0.4615384615384615,0.714540604049861,False,,,20.028770646745535,32.97313676608102,16.602708903731052,37.10629772458304,0.0,0.0,0.1519,0.0,0.0,1.0,20.437759439528335,31.787697502381736,14.963846153846154,-1.9238461538461546,False,Buy-low
Joe Burrow,QB,CIN,29.0,6.0,Active,6.0,6770,3915511.0,32671.0,3023ac10-4e7f-425f-9fc5-2b8e6332c92e,00-0036442,4918.0,43.0,201.0,2.0,42.0,0.0,0.0,0.0,0.0,1809.0,17.0,41.0,0.0,14.0,0.0,0.0,0.0,0.0,0.9952941176470588,,0.8775,,56.6,56.6,44.0,5.0,3 out of 5 stars,310.6,365.85,21.13360894896444,388.5649687832646,386.9836089489645,25.931198288825385,25.0,25.4912,11.126792110337403,0.48,0.16,0.4364954223550638,False,,0.7877647058823529,257.45833554949394,503.2766202156215,185.4908644675784,574.82882823149,0.5251,0.28845,0.1722,0.2063,0.5251,0.4749,313.19886360148973,457.2765366785373,20.3976,0.2839999999999989,False,Sustainable
Xavier Worthy,WR,KC,23.0,5.0,Active,2.0,11624,,,52e049b1-0a7a-4e7f-9866-d2848e9cc478,00-0039894,0.0,0.0,104.0,3.0,20.0,59.0,638.0,6.0,98.0,0.0,0.0,87.0,0.0,11.0,42.0,532.0,1.0,73.0,0.6411764705882353,0.1713286713286713,0.7057142857142857,0.1329690346083788,128.4,128.4,123.0,8.0,2 out of 5 stars,167.2,167.41,20.72458320269129,173.91295277183258,188.1345832026913,-37.25090255465719,30.0,9.903333333333334,6.387567846098055,0.1,0.3333333333333333,0.644991704419191,False,,0.9011764705882352,129.46687867314287,217.8928399342788,104.17178719421548,246.60260715740677,0.02775,0.1021,0.1694,0.00125,0.20655,0.79345,135.79864924713428,208.34381412508677,10.961212121212123,0.05696969696969667,False,Sustainable
Kameron Johnson,WR,TB,24.0,10.0,Active,2.0,11994,,,94c41960-0712-11ef-b01e-875e1e5d6ffb,00-0039589,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,2.0,4.0,64.0,1.0,7.0,0.132,0.0017761989342806,0.0970588235294117,0.0129390018484288,170.0,170.0,,,,1.8,1.81,0.3642639858347356,2.1742639858347355,2.1742639858347355,-208.98959134065504,21.0,0.8952380952380953,3.567839148627105,0.0,0.9523809523809524,3.985352240487724,False,,0.7688235294117647,0.8937954984424704,3.08653854399804,0.5843937490027923,4.140735803204764,0.0,0.0,0.0,0.0,0.0,1.0,1.1039337196503414,3.0259707514275314,2.435,-0.08499999999999996,False,Sustainable
Payne Durham,TE,TB,26.0,10.0,Active,3.0,10227,,,c4a8b4c9-5db8-4187-852b-9557bef8724e,00-0039050,0.0,0.0,0.0,0.0,0.0,11.0,115.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,4.0,0.396875,0.0248667850799289,0.3176470588235294,0.0073937153419593,169.9,169.9,,,,18.0,17.680000000000003,2.2049994792104153,19.884999479210418,19.884999479210418,-156.7873133079226,16.0,2.2875,3.881730713655101,0.0,0.8125,1.6969314595213554,False,,,11.485397534830277,27.003136654425017,8.560827089796792,33.36495146598072,0.0,0.0,0.00035,0.0,0.0,1.0,12.225250112160714,26.346794807744057,3.908888888888889,0.15777777777777757,False,Sustainable
Davis Allen,TE,LAR,25.0,11.0,Active,3.0,10214,,,02a77d8c-3b89-4a61-86a2-0c005c1e589a,00-0039074,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,24.0,208.0,3.0,33.0,0.3173333333333333,0.0240295748613678,0.5029411764705882,0.0567986230636833,170.0,170.0,,,,43.8,44.03,5.185958443551625,49.21595844355163,49.21595844355163,-127.4563543435814,22.0,3.3045454545454547,3.2028970922509803,0.0,0.5454545454545454,0.9692398353441756,False,,0.7051764705882353,24.80144383124253,68.61433786455464,15.415567839415926,82.58712342303338,0.0003,0.00735,0.0735,0.0,0.0003,0.9997,36.18790665710536,60.96919127860115,4.136818181818182,-0.45500000000000007,False,Sustainable
Joshua Dobbs,QB,,31.0,,Active,9.0,4179,3044720.0,30248.0,15bedebc-839e-450a-86f6-1f5ad1f4f820,00-0033949,361.0,2.0,24.0,2.0,9.0,0.0,0.0,0.0,0.0,65.0,0.0,-5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.54,,0.18,,169.9,169.9,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Aidan O'Connell,QB,LV,27.0,13.0,Active,3.0,10866,,,5891a917-9071-4bc2-a652-7f702c44cbd2,00-0038579,1612.0,8.0,30.0,1.0,21.0,0.0,0.0,0.0,0.0,102.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7055555555555555,,0.82,,169.9,169.9,,,,0.0,0.0,0.0,0.0,0.0,-362.6337704944392,10.0,11.826,8.252531194191944,0.1,0.6,0.697829460019613,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.597,-0.770999999999999,False,Sustainable
Brett Rypien,QB,,29.0,,Active,7.0,6037,3722362.0,32221.0,9ab44516-2a26-4049-b630-66539c7a5dfd,00-0034955,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.05,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Elic Ayomanor,WR,TEN,23.0,9.0,Active,1.0,12499,,,6c773a16-1a93-4845-a519-d56c85e0090f,00-0040170,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,41.0,515.0,4.0,89.0,,,0.805625,0.1679245283018867,170.0,170.0,220.0,11.0,3 out of 5 stars,75.4,75.4,7.728173514150857,83.12817351415086,83.12817351415086,-128.0356818123389,16.0,7.28125,4.239216712239814,0.0,0.4375,0.5822100205651246,False,,0.9270588235294118,63.60588579934709,103.0528566174894,52.424571799809875,114.96985657506367,0.0,5e-05,0.0005,0.0,0.00015,0.99985,65.5324790591823,98.95907454757445,8.675625,-1.3943750000000001,False,Buy-low
Blake Whiteheart,TE,CLE,26.0,11.0,Active,3.0,11201,,,9a8395a0-e900-11ed-9cad-a989770811a8,00-0038710,0.0,0.0,0.0,0.0,0.0,6.0,51.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.28,0.0141955835962145,0.2370588235294117,0.0114942528735632,170.0,170.0,,,,15.3,14.990000000000002,2.0977716565182125,17.087771656518214,17.087771656518214,-159.5845411306148,16.0,1.21875,2.645050409097465,0.0,0.9375,2.1702977715671508,False,,,8.436182789392351,23.87169403768253,6.041164733617059,31.016698438619688,0.0,5e-05,0.001,0.0,0.0,1.0,9.074442230845932,23.453345486421902,1.933076923076923,-0.4330769230769229,False,Sustainable
Zavier Scott,RB,MIN,26.0,6.0,Active,3.0,11299,,,3b133980-eb9a-11ed-8b52-a11a185238e2,00-0038440,,,,,,,,,,0.0,0.0,114.0,0.0,32.0,14.0,98.0,1.0,16.0,,,0.101875,0.0341880341880341,169.9,169.9,457.0,15.0,4 out of 5 stars,0.0,0.0,0.0,0.0,0.0,-208.3532529734452,11.0,3.7454545454545456,4.54474721769289,0.0,0.9090909090909092,1.2134033833646063,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.586666666666667,-0.23111111111111082,False,Sustainable
Jahmyr Gibbs,RB,DET,24.0,6.0,Active,3.0,9221,,,fef9457e-6497-47de-9bf2-cc3b95929375,00-0039139,0.0,0.0,1412.0,16.0,250.0,52.0,517.0,4.0,63.0,0.0,0.0,1223.0,13.0,243.0,77.0,616.0,5.0,94.0,0.5529411764705883,0.1206896551724138,0.67,0.1709090909090909,1.9,1.9,4.0,1.0,5 out of 5 stars,372.5,372.2100000000001,68.22830625784147,412.44720409903533,440.43830625784153,204.09395112559017,34.0,21.58235294117647,11.073732791261664,0.4117647058823529,0.0294117647058823,0.5130920072266237,False,,0.9204705882352942,321.1599769644867,508.2502118614522,263.5651600907612,568.8035351830924,0.8375,0.08875,0.0197,0.4122,0.93715,0.06285,329.56506406048555,487.2337691691177,18.081714285714288,3.48685714285714,False,Sustainable
Jared Goff,QB,DET,31.0,6.0,Active,10.0,3163,3046779.0,29235.0,aba8f925-ffbf-4654-bfa7-a25d3d237494,00-0033106,4629.0,37.0,56.0,0.0,35.0,1.0,7.0,1.0,1.0,4564.0,34.0,45.0,0.0,19.0,0.0,0.0,0.0,0.0,0.9711764705882354,,0.9852941176470588,,151.4,151.4,110.0,8.0,5 out of 5 stars,287.3,340.168,16.21556933065562,356.38356933065563,356.38356933065563,-6.250201163783572,34.0,22.691764705882353,10.435424653579496,0.3529411764705882,0.1764705882352941,0.4598771752147746,False,,0.976,286.0291365993345,439.48123790319903,244.572314073035,487.7177826260041,0.45105,0.43385,0.1025,0.088,0.45105,0.54895,286.6181053740793,423.2725402642,17.24142857142857,0.8917142857142863,False,Sustainable
Cooper Kupp,WR,SEA,33.0,11.0,Active,9.0,4039,2977187.0,30182.0,2806e915-c46f-492f-8a29-71d3a85e5620,00-0033908,0.0,0.0,10.0,0.0,2.0,67.0,710.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,47.0,593.0,2.0,70.0,0.815,0.1848428835489833,0.755625,0.1538461538461538,169.0,169.0,226.0,11.0,3 out of 5 stars,125.1,124.92999999999998,15.22416254978417,118.54149992654244,140.15416254978416,-92.62235539994732,28.0,10.403571428571428,8.11762974632452,0.1785714285714285,0.4285714285714285,0.7802733707418007,False,,0.7785882352941178,72.3918199179504,156.65632999386983,50.61693512959938,183.38329569238385,0.0035,0.01655,0.0434,0.0002,0.03775,0.96225,90.28266936006936,144.2453885322037,10.313030303030303,0.08090909090909193,False,Sustainable
Trey Lance,QB,LAC,26.0,7.0,Active,5.0,7610,,,676a508c-c65f-404a-a2b0-f861a4bfd072,00-0037012,266.0,0.0,41.0,0.0,11.0,0.0,0.0,0.0,0.0,226.0,0.0,85.0,0.0,17.0,0.0,0.0,0.0,0.0,0.3325,,0.3775,,170.0,170.0,,,,10.4,11.468000000000002,0.9051889708275838,12.373188970827586,12.373188970827586,-350.2605815236116,8.0,3.535,4.947874002322325,0.0,0.875,1.3996814716611952,False,,,7.793523232676308,16.42254364071198,5.939727003863512,19.55268478994775,0.0,0.0,0.00425,0.0,0.0,1.0,8.202956695029696,15.987672930592243,6.7562500000000005,-3.2212500000000004,False,Buy-low
