full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,fp_total_points
Josh Cuevas,TE,BAL,22.0,13.0,Active,0.0,13273,,,39c65aa3-f28d-4b3e-8cd6-e204cf33ce27,CUE040912,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,8.6,8.68,1.035780023559741,9.71578002355974,9.71578002355974
Jack Endries,TE,CIN,22.0,6.0,Active,0.0,13282,,,086abbb5-f5ce-4188-8c77-2808a10e3402,END438361,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,478.0,15.0,3 out of 5 stars,31.3,31.3,3.9864931055037314,35.28649310550373,35.28649310550373
Khalil Herbert,RB,,27.0,,Active,5.0,7608,,,02af99e0-3c84-4d4e-937a-a9f29a02323b,00-0036906,0.0,0.0,130.0,1.0,36.0,10.0,25.0,0.0,11.0,0.0,0.0,52.0,0.0,16.0,1.0,4.0,0.0,4.0,0.135,0.0143312101910828,0.1357142857142857,0.0084745762711864,170.0,170.0,422.0,15.0,-,,,,,
Harrison Butker,K,KC,30.0,5.0,Active,9.0,4227,3055899.0,30346.0,4ceb866c-8eaf-49b5-9043-56228e43a2e5,00-0033303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.4,155.4,245.0,11.0,5 out of 5 stars,131.8,33.0,120.16272352132049,153.1627235213205,153.1627235213205
Steven Sims,WR,,28.0,,Active,7.0,6402,3917960.0,32187.0,4a213e4e-b0ba-4124-833e-33c528bd5908,00-0034928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0155555555555555,0.0,0.0699999999999999,0.0016207455429497,170.0,170.0,,,,,,,,
Ko Kieft,TE,TB,28.0,10.0,Active,4.0,8484,,,f96b8338-4ffb-4612-8c29-58dc3b12db69,00-0037311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864705882352941,0.0,0.14,0.0,170.0,170.0,,,,,,,,
Jaxon Smith-Njigba,WR,SEA,24.0,11.0,Active,3.0,9488,,,6215db71-1e13-4c62-8f14-2005d33dee47,00-0038543,35.0,0.0,26.0,0.0,5.0,100.0,1130.0,6.0,137.0,0.0,0.0,36.0,0.0,7.0,119.0,1793.0,10.0,163.0,0.8641176470588235,0.2407732864674868,0.7741176470588236,0.3582417582417582,6.3,6.3,5.0,1.0,3 out of 5 stars,337.0,337.03000000000003,38.104840816507505,344.4533231857119,375.1348408165075
Lew Nichols,RB,PIT,24.0,9.0,Active,3.0,9510,,,72e4032d-8d7b-484f-95a2-a73fbb2c67f4,00-0038409,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,170.0,170.0,,,,,,,,
Isaiah Davis,RB,NYJ,24.0,13.0,Active,2.0,11571,,,849789be-b8f0-4d97-a777-2fcf336efa6a,00-0039798,0.0,0.0,174.0,1.0,30.0,9.0,75.0,1.0,12.0,0.0,0.0,236.0,1.0,43.0,21.0,186.0,0.0,28.0,0.0999999999999999,0.0203735144312393,0.28,0.059322033898305,170.1,170.1,259.0,12.0,3 out of 5 stars,37.6,37.82,7.057712576463272,44.877712576463274,44.877712576463274
Jaylen Waddle,WR,DEN,27.0,10.0,Active,5.0,7526,,,0ff9a975-669d-4851-a95d-ab28d9fc29c4,00-0036613,0.0,0.0,12.0,0.0,4.0,58.0,744.0,2.0,83.0,8.0,0.0,28.0,0.0,2.0,64.0,910.0,6.0,100.0,0.7866666666666667,0.1461267605633802,0.77625,0.2164502164502164,60.9,60.9,39.0,5.0,2 out of 5 stars,203.7,203.77,23.840439189526677,220.86936346440132,227.6104391895267
Jahdae Walker,WR,CHI,24.0,10.0,Active,1.0,13079,,,46352a70-25f5-11f0-83f2-77ca9eeac893,00-0040277,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,87.0,2.0,10.0,,,0.151111111111111,0.018796992481203,169.8,169.8,462.0,15.0,3 out of 5 stars,60.3,60.23,6.2360338701735465,66.46603387017355,66.46603387017355
,DEF,BAL,,13.0,,,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brenen Thompson,WR,LAC,22.0,7.0,Active,0.0,13380,,,c6e9feed-f5de-4717-84af-0c17af9e2a73,THO495568,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,363.0,14.0,2 out of 5 stars,27.3,27.32,3.3353060326402915,30.65530603264029,30.65530603264029
Clyde Edwards-Helaire,RB,,26.0,,Active,6.0,6820,4242214.0,32702.0,8aa01565-4481-443a-9951-642c98ded113,00-0036360,0.0,0.0,46.0,0.0,13.0,3.0,24.0,0.0,5.0,0.0,0.0,13.0,0.0,7.0,2.0,9.0,0.0,2.0,0.35,0.0096711798839458,0.105,0.0036429872495446,170.0,170.0,,,,,,,,
Justin Joly,TE,DEN,22.0,10.0,Active,0.0,13400,,,014c6825-61ca-486d-9c4d-ca0968b58888,JOL735174,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,364.0,14.0,4 out of 5 stars,28.5,28.5,3.6766406344683658,32.17664063446836,32.17664063446836
Jaelon Darden,WR,,26.0,,Active,4.0,7713,,,ada174f6-9300-46ba-833f-018d007f20ce,00-0036877,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,,,,,,,,,,0.0258333333333333,0.001577287066246,,,170.0,170.0,,,,,,,,
Younghoe Koo,K,,31.0,,Active,9.0,4666,3049899.0,30426.0,a8c79523-3d0e-48dd-b4c6-e3d8afd24a13,00-0033702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.9,169.9,,,,,,,,
Brandin Cooks,WR,,32.0,,Active,12.0,2197,16731.0,27548.0,b6b954eb-4591-4b7a-86b9-a481f15fdd58,00-0031236,0.0,0.0,-3.0,0.0,3.0,26.0,259.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,24.0,279.0,0.0,36.0,0.6980000000000001,0.0868167202572347,0.5453333333333333,0.0442477876106194,170.0,170.0,,,,,,,,
Daniel Jones,QB,IND,29.0,13.0,Active,7.0,5870,3917792.0,31838.0,0042266b-cb28-4012-bfd2-06650badad97,00-0035710,2070.0,8.0,265.0,2.0,67.0,0.0,0.0,0.0,0.0,3101.0,19.0,164.0,5.0,45.0,0.0,0.0,0.0,0.0,0.979,,0.9146153846153846,,166.7,166.7,153.0,9.0,4 out of 5 stars,250.8,285.21399999999994,16.086903513691528,301.3009035136915,301.3009035136915
Eli Raridon,TE,NE,22.0,11.0,Active,0.0,13421,,,aa71e3dc-07e5-4f99-ad1a-2f95ced64c28,RAR148318,,,,,,,,,,,,,,,,,,,,,,,169.9,169.9,378.0,14.0,4 out of 5 stars,46.5,46.18,5.8262729729909655,52.00627297299096,52.00627297299096
Darrynton Evans,RB,,27.0,,Inactive,5.0,7064,4036431.0,32763.0,eb3c219d-6489-4f2f-a542-bdbf7423a325,00-0036297,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.016,0.0,,,170.0,170.0,,,,,,,,
T.J. Hockenson,TE,MIN,29.0,6.0,Active,7.0,5844,4036133.0,31840.0,bd1120b6-38b3-4225-a4b0-20660a149d0d,00-0035229,0.0,0.0,0.0,0.0,0.0,41.0,455.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0,51.0,438.0,3.0,66.0,0.615,0.1199226305609284,0.7793333333333333,0.141025641025641,150.1,150.1,175.0,10.0,4 out of 5 stars,140.2,140.36999999999998,18.668021276318903,150.33098135675982,159.0380212763189
Ryan Fitzgerald,K,CAR,25.0,5.0,Active,1.0,12961,,,7bf5a2e0-2512-11f0-9825-33176da47896,00-0040279,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.8,169.8,385.0,14.0,0 out of 5 stars,107.0,26.1,97.8961485557084,123.9961485557084,123.9961485557084
Chad Ryland,K,ARI,26.0,14.0,Active,3.0,10955,,,c77efa70-0691-4a21-8064-a5880569b559,00-0038567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.9,169.9,403.0,14.0,2 out of 5 stars,111.7,25.3,102.1191196698762,127.4191196698762,127.4191196698762
TreVeyon Henderson,RB,NE,23.0,11.0,Active,1.0,12529,,,0d9788e6-03ee-416d-8ba2-deb57037d209,00-0040734,,,,,,,,,,0.0,0.0,911.0,9.0,180.0,35.0,221.0,1.0,42.0,,,0.4588235294117647,0.0871369294605809,60.6,60.6,59.0,6.0,2 out of 5 stars,201.6,201.63999999999996,47.3138308425754,232.50835858100476,248.95383084257537
Elijah Sarratt,WR,BAL,23.0,13.0,Active,0.0,13268,,,88739764-6bec-4d65-9381-a75510c5f595,SAR527100,,,,,,,,,,,,,,,,,,,,,,,170.1,170.1,267.0,12.0,4 out of 5 stars,59.2,59.35,6.347577821953969,65.69757782195397,65.69757782195397
Isaac TeSlaa,WR,DET,24.0,6.0,Active,1.0,12535,,,41e5e4a9-f04c-462e-a1d1-e35a8115b974,00-0040669,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,16.0,239.0,6.0,27.0,,,0.3964705882352941,0.049090909090909,170.2,170.2,190.0,10.0,4 out of 5 stars,85.0,84.97999999999999,8.28206351283793,93.26206351283793,93.26206351283793
D'Andre Swift,RB,CHI,27.0,10.0,Active,6.0,6790,4259545.0,32705.0,cc4b5f58-a11c-4450-a1df-617ad88336e4,00-0036275,0.0,0.0,959.0,6.0,253.0,42.0,386.0,0.0,52.0,0.0,0.0,1087.0,9.0,223.0,34.0,299.0,1.0,48.0,0.668235294117647,0.0988593155893536,0.57875,0.0902255639097744,69.8,69.8,62.0,6.0,2 out of 5 stars,222.7,222.09000000000003,47.00517864323051,249.89659651165329,269.09517864323055
Geno Smith,QB,NYJ,35.0,13.0,Active,13.0,1373,15864.0,26662.0,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,00-0030565,4320.0,21.0,272.0,2.0,53.0,0.0,0.0,0.0,0.0,3025.0,19.0,109.0,0.0,41.0,0.0,0.0,0.0,0.0,0.9747058823529412,,0.9646666666666668,,170.5,170.5,222.0,11.0,4 out of 5 stars,233.2,261.9920000000001,18.84051141122206,280.83251141122213,280.83251141122213
Corey Kiner,RB,ARI,24.0,14.0,Active,1.0,12491,,,c7483e80-2574-11f0-b082-a1e374c45b00,00-0040556,,,,,,,,,,0.0,0.0,58.0,0.0,12.0,2.0,15.0,0.0,3.0,,,0.1325,0.0048622366288492,170.0,170.0,,,,,,,,
Tua Tagovailoa,QB,ATL,28.0,11.0,Active,6.0,6768,4241479.0,32675.0,26ad9c27-de38-495e-913c-6fb2428e76d3,00-0036212,2867.0,19.0,49.0,0.0,17.0,0.0,0.0,0.0,0.0,2660.0,20.0,43.0,0.0,20.0,0.0,0.0,0.0,0.0,0.9718181818181818,,0.9542857142857144,,170.8,170.8,272.0,12.0,4 out of 5 stars,164.4,187.79200000000003,11.408318222072175,199.2003182220722,199.2003182220722
Devin Singletary,RB,NYG,28.0,8.0,Active,7.0,6130,4040761.0,31906.0,a961b0d4-5d7c-438e-90f0-2e1fa09f6c89,00-0035250,0.0,0.0,437.0,4.0,113.0,21.0,119.0,0.0,24.0,0.0,0.0,437.0,5.0,119.0,18.0,151.0,0.0,19.0,0.3893333333333333,0.0433212996389891,0.2764705882352941,0.0377733598409542,170.0,170.0,296.0,12.0,4 out of 5 stars,27.2,27.5,6.519620566474291,34.01962056647429,34.01962056647429
Jalen Hurts,QB,PHI,27.0,10.0,Active,6.0,6904,4040715.0,32723.0,64bd0f02-6a5d-407e-98f1-fd02048ea21d,00-0036389,2903.0,18.0,630.0,14.0,150.0,0.0,0.0,0.0,0.0,3224.0,25.0,421.0,8.0,105.0,0.0,0.0,0.0,0.0,0.916,,0.97625,,59.3,59.3,54.0,6.0,5 out of 5 stars,322.5,363.574,27.64361733211137,385.9160028035826,391.2176173321114
Zach Wilson,QB,NO,26.0,8.0,Active,5.0,7538,,,17bb63b1-1b0e-48e1-baf7-55cd314d0e62,00-0037013,,,,,,,,,,32.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.1125,,170.0,170.0,,,,,,,,
Elijah Mitchell,RB,PHI,28.0,10.0,Active,5.0,7561,,,8ba68abf-e9d2-4927-bf8d-476f271d840c,00-0036567,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.1,0.0018214936247723,170.0,170.0,,,,26.1,26.1,6.002007078768752,32.10200707876875,32.10200707876875
Dustin Hopkins,K,,34.0,,Active,12.0,1348,15965.0,26800.0,058c99fc-470c-4579-a165-03e043335cc1,00-0030098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,170.0,170.0,,,,,,,,
Ladd McConkey,WR,LAC,24.0,7.0,Active,2.0,11635,,,473bc7e5-c393-4f21-9e49-3ffc16711238,00-0039915,0.0,0.0,0.0,0.0,0.0,82.0,1149.0,7.0,112.0,0.0,0.0,0.0,0.0,0.0,66.0,789.0,6.0,106.0,0.731875,0.2281059063136456,0.775,0.1948529411764706,58.8,58.8,35.0,4.0,2 out of 5 stars,212.5,212.39,25.21709738494858,229.9493894815634,237.60709738494856
Demond Claiborne,RB,MIN,22.0,6.0,Active,0.0,13347,,,b17d816a-b687-488f-ac03-7dcba5aae0b6,CLA041524,,,,,,,,,,,,,,,,,,,,,,,170.1,170.1,278.0,12.0,4 out of 5 stars,23.7,23.770000000000003,5.291784240082442,29.06178424008245,29.06178424008245
Ricky White,WR,SEA,24.0,11.0,Active,1.0,12475,,,f2e485f8-ba20-4c1c-b279-41dcdcb28d03,00-0040653,,,,,,,,,,,,,,,,,,,,,0.12,,170.0,170.0,,,,,,,,
Brian Robinson,RB,ATL,27.0,11.0,Active,4.0,8154,,,795f636e-6f7f-4bc7-a346-2862272abead,00-0037746,0.0,0.0,799.0,8.0,187.0,20.0,159.0,0.0,25.0,0.0,0.0,400.0,2.0,92.0,8.0,25.0,0.0,12.0,0.5157142857142857,0.0496031746031746,0.1670588235294117,0.0218181818181818,167.8,167.8,166.0,10.0,2 out of 5 stars,93.0,92.61,21.856244054992995,114.466244054993,114.466244054993
Casey Washington,WR,,25.0,,Active,2.0,11806,,,98b9b952-b31f-47c4-9fac-9d7516af34df,00-0039394,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,94.0,0.0,14.0,0.01625,0.0037105751391465,0.37,0.0269749518304431,170.0,170.0,,,,,,,,
Jake Browning,QB,TB,30.0,10.0,Active,7.0,6111,3886812.0,32138.0,f2f29019-7306-4b1c-a9d8-e9f802cb06e0,00-0035100,0.0,0.0,-2.0,0.0,2.0,0.0,0.0,0.0,0.0,771.0,6.0,39.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0266666666666666,,0.734,,170.0,170.0,,,,11.2,11.866,1.0644457310770834,12.930445731077082,12.930445731077082
Jeff Wilson,RB,,30.0,,Active,8.0,5284,3122976.0,31394.0,72cf3127-3953-4fd8-8049-3de1b6fa9825,00-0034115,0.0,0.0,57.0,0.0,16.0,3.0,19.0,0.0,3.0,,,,,,,,,,0.1155555555555555,0.005281690140845,0.0499999999999999,,170.0,170.0,,,,,,,,
Rome Odunze,WR,CHI,24.0,10.0,Active,2.0,11620,,,f64694e0-0381-11ef-973d-5176a0ecbee4,00-0039919,0.0,0.0,15.0,0.0,3.0,54.0,734.0,3.0,101.0,0.0,0.0,0.0,0.0,0.0,44.0,661.0,6.0,90.0,0.8358823529411765,0.1920152091254753,0.8808333333333334,0.169172932330827,75.0,75.0,61.0,6.0,3 out of 5 stars,209.9,210.15,20.44722945192316,215.0978915218332,230.59722945192317
Michael Wilson,WR,ARI,26.0,14.0,Active,3.0,10232,,,b91be982-fccd-448e-869b-e9b5148a1730,00-0038559,0.0,0.0,7.0,0.0,1.0,47.0,548.0,4.0,71.0,0.0,0.0,0.0,0.0,0.0,78.0,1006.0,7.0,126.0,0.795625,0.135755258126195,0.8135294117647058,0.2042139384116693,118.5,118.5,81.0,7.0,2 out of 5 stars,173.5,173.43,20.38315836042049,185.75018230339208,193.8131583604205
,DEF,PIT,,9.0,,,PIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Love,QB,GB,27.0,11.0,Active,6.0,6804,4036378.0,32696.0,e5094779-e94f-4052-8597-bdbee3719f6b,00-0036264,3389.0,25.0,83.0,1.0,25.0,0.0,0.0,0.0,0.0,3381.0,23.0,199.0,0.0,47.0,0.0,0.0,0.0,0.0,0.9173333333333332,,0.9426666666666668,,162.3,162.3,117.0,8.0,4 out of 5 stars,267.5,310.322,16.91570609243441,327.2377060924344,327.2377060924344
Tyler Boyd,WR,,30.0,,Active,9.0,3225,3045144.0,29288.0,76a5edec-5ff7-49fa-a8ec-5768a372279d,00-0033009,0.0,0.0,3.0,0.0,1.0,39.0,390.0,0.0,57.0,,,,,,,,,,0.6224999999999999,0.1124260355029585,,,170.0,170.0,,,,,,,,
Braxton Berrios,WR,NYG,30.0,8.0,Active,8.0,5121,3123075.0,31180.0,18f0bd30-1432-4fae-9cb4-c212bad6d0bb,00-0034419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,0.0,8.0,0.2683333333333333,0.0070422535211267,0.1924999999999999,0.0144665461121157,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
Matt Gay,K,LV,32.0,13.0,Active,7.0,6083,4249087.0,31977.0,2b90e091-ef78-4753-93eb-0acf3632c206,00-0035269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.7,169.7,,,,108.1,23.9,99.04786795048145,122.94786795048142,122.94786795048142
,DEF,IND,,13.0,,,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Metchie,WR,CAR,25.0,5.0,Active,4.0,8147,,,2995df34-ee81-4320-be1e-1c497b83c927,00-0037614,0.0,0.0,0.0,0.0,0.0,24.0,254.0,1.0,37.0,0.0,0.0,-5.0,0.0,3.0,33.0,274.0,2.0,48.0,0.4615384615384615,0.0676416819012797,0.46125,0.0932203389830508,170.0,170.0,361.0,14.0,2 out of 5 stars,162.7,162.3,20.24275716834433,182.5427571683443,182.5427571683443
Erick All,TE,CIN,25.0,6.0,Active,2.0,11592,,,5523779b-db60-4158-b232-8391bc7db65b,00-0039814,0.0,0.0,0.0,0.0,0.0,20.0,158.0,0.0,22.0,,,,,,,,,,0.4188888888888888,0.0350318471337579,,,169.9,169.9,436.0,15.0,3 out of 5 stars,58.5,58.330000000000005,7.851017950607138,66.18101795060714,66.18101795060714
Nick Westbrook-Ikhine,WR,IND,29.0,13.0,Active,6.0,7496,3929785.0,33348.0,5e63e674-adf3-4f4e-929e-4a0ff2cfb1df,00-0036182,0.0,0.0,0.0,0.0,0.0,32.0,497.0,9.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,89.0,0.0,20.0,0.6994117647058824,0.1183431952662721,0.442,0.0432900432900432,170.3,170.3,390.0,14.0,4 out of 5 stars,95.2,94.97,10.892253852626116,105.86225385262613,105.86225385262613
Kalif Raymond,WR,CHI,31.0,10.0,Active,10.0,3634,2973405.0,29631.0,e0a31d02-9d1c-4dab-adb4-a5d9bbee8b36,00-0032464,0.0,0.0,0.0,0.0,2.0,17.0,215.0,2.0,22.0,0.0,0.0,19.0,0.0,2.0,24.0,289.0,1.0,30.0,0.2708333333333333,0.0421455938697318,0.366,0.0545454545454545,169.9,169.9,372.0,14.0,3 out of 5 stars,63.8,64.30000000000001,8.716187456642592,73.0161874566426,73.0161874566426
KhaDarel Hodge,WR,,31.0,,Active,8.0,5773,3047876.0,31769.0,6f124753-5c6c-454b-97c7-0f9b4d14e7c2,00-0034854,0.0,0.0,0.0,0.0,0.0,7.0,131.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,10.0,0.1999999999999999,0.0222634508348794,0.1058333333333333,0.0192678227360308,170.0,170.0,,,,,,,,
Cooper Rush,QB,,32.0,,Active,9.0,4574,2972515.0,30788.0,4595c8ea-9d85-4504-8a34-2c8a02349105,00-0033662,1844.0,12.0,18.0,0.0,26.0,0.0,0.0,0.0,0.0,303.0,0.0,-4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.6983333333333333,,0.505,,170.0,170.0,,,,,,,,
Hendon Hooker,QB,TEN,28.0,9.0,Active,3.0,9998,,,25b10007-802d-4ebb-8314-3eb7b24ddc37,00-0038550,62.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.1633333333333333,,,,170.0,170.0,,,,,,,,
John FitzPatrick,TE,,25.0,,Active,4.0,8500,,,b221f4da-3c7c-4f51-b3f0-d2c68d5d9369,00-0037306,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,72.0,1.0,15.0,0.1266666666666666,0.0021551724137931,0.3606666666666667,0.0326086956521739,170.0,170.0,,,,,,,,
Chris Godwin,WR,TB,30.0,10.0,Active,9.0,4037,3116165.0,30197.0,baa61bb5-f8d0-4f90-bbe2-028576b8d33d,00-0033921,0.0,0.0,2.0,0.0,1.0,50.0,576.0,5.0,62.0,0.0,0.0,0.0,0.0,0.0,33.0,360.0,2.0,51.0,0.87,0.1101243339253996,0.7088888888888889,0.0942698706099815,104.5,104.5,77.0,7.0,4 out of 5 stars,181.0,181.00000000000003,22.44083170361495,193.3249892432142,203.44083170361495
Dallin Holker,TE,,25.0,,Active,1.0,11606,,,254a1f40-0572-11ef-8aed-f73fbdbd4575,00-0039613,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,4.0,,,,,,,,,,0.0933333333333333,0.0077369439071566,,,170.0,170.0,,,,,,,,
Anthony Miller,WR,,30.0,,Active,7.0,5013,3050487.0,31021.0,bfaedf99-7618-4925-b362-90415c22a3b6,00-0034353,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,,,,,,,,,,0.075,0.0021881838074398,,,170.0,170.0,,,,,,,,
Max Bredeson,TE,MIN,23.0,6.0,Active,0.0,13516,,,e26326b1-f202-4b73-bc4a-df78052b2c23,BRE060106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dawson Knox,TE,BUF,29.0,7.0,Active,7.0,5906,3930086.0,31928.0,5fb525c5-4e70-4ede-8c49-94ad0cf66b7d,00-0035689,0.0,0.0,0.0,0.0,0.0,22.0,311.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,36.0,417.0,4.0,49.0,0.600625,0.0666666666666666,0.5829411764705883,0.1022964509394572,169.9,169.9,359.0,14.0,3 out of 5 stars,79.0,78.77,8.834307865671143,87.60430786567113,87.60430786567113
Simi Fehoko,WR,ARI,28.0,14.0,Active,5.0,7812,,,3860693c-99a2-4484-99db-1d43e3ff7fd4,00-0036646,0.0,0.0,0.0,0.0,0.0,6.0,106.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485,0.0325865580448065,0.0625,0.0,170.0,170.0,,,,,,,,
K.J. Osborn,WR,TEN,29.0,9.0,Active,6.0,7066,3916566.0,32846.0,3bf5c049-9daa-43ba-9758-c6c895a9d462,00-0036345,0.0,0.0,0.0,0.0,0.0,7.0,57.0,1.0,18.0,,,,,,,,,,0.495,0.036,,,170.0,170.0,,,,,,,,
Montrell Washington,WR,,26.0,,Active,3.0,8475,,,90785e41-84ca-41b8-a7f8-47f20086275b,00-0037272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.07,0.0,,,170.0,170.0,,,,,,,,
Xavier Weaver,WR,ARI,25.0,14.0,Active,2.0,11921,,,ffd59710-0582-11ef-823c-c3942ac17525,00-0039521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,67.0,0.0,13.0,0.48,0.0038240917782026,0.41,0.0210696920583468,170.0,170.0,,,,,,,,
Josh Johnson,QB,CIN,40.0,6.0,Active,18.0,260,11394.0,8937.0,73e133bf-d3f7-4fda-bd25-2fde66cb8ee1,00-0026300,17.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,372.0,1.0,55.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0983333333333333,,0.492,,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,,32.0,,Active,10.0,2711,2565969.0,28839.0,2c259733-ec2c-4e3c-bb7b-34dc0d37dc34,00-0031800,28.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0975,,,,170.0,170.0,,,,,,,,
Collin Johnson,WR,,27.0,,Active,5.0,6857,4039043.0,32835.0,214ae0bc-d6ed-4216-a154-f253c85bb90b,00-0036254,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,,,,,,,,,,0.0544444444444444,0.0038022813688212,,,170.0,170.0,,,,,,,,
Athan Kaliakmanis,QB,WAS,22.0,7.0,Active,0.0,13557,,,c2490c0e-35c5-4c61-abb8-ac003a6eebac,KAL252591,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,,,,,
Jimmy Garoppolo,QB,,34.0,,Active,12.0,1837,16760.0,27590.0,42de9d1d-0352-460b-9172-9452414fd7fd,00-0031345,334.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,,0.0833333333333333,,170.0,170.0,,,,,,,,
Cameron Dicker,K,LAC,26.0,7.0,Active,4.0,8259,,,ac5dd0b0-d060-11ec-b677-29e0f2526162,00-0037224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,108.3,108.3,202.0,11.0,2 out of 5 stars,144.1,36.3,133.21554332874828,169.5155433287483,169.5155433287483
Will Mallory,TE,IND,27.0,13.0,Active,3.0,10220,,,5d4a5e4f-7c74-4b4c-b8e5-33bb831e3057,00-0038394,0.0,0.0,0.0,0.0,0.0,4.0,29.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,1.0,0.14,0.016260162601626,0.135,0.0018867924528301,170.0,170.0,,,,29.5,29.5,3.467639280147841,32.96763928014784,32.96763928014784
