full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,vols,games,wk_mean,wk_std,boom_rate,bust_rate,consistency,is_rookie,draft_pick,availability,floor,ceiling,p10,p90,P_pos1,P_pos2,P_pos3,p_elite,p_startable,p_bust,overall_rank,pos_rank,pos_label,rank_ecr,rank_composite,value_gap,market,risk_tier
Braxton Berrios,WR,NYG,30.0,8.0,Active,8.0,5121,3123075.0,31180.0,18f0bd30-1432-4fae-9cb4-c212bad6d0bb,00-0034419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,37.0,0.0,8.0,0.268,0.007,0.192,0.014,,,,,,0.0,0.0,0.0,0.0,-207.863,10.0,0.97,2.766,0.0,0.9,2.851,False,,0.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Injury Risk
Josh Cameron,WR,JAX,23.0,7.0,Active,0.0,13394,,,29f6ab49-33a9-4fc8-838f-fc41e248829d,CAM108646,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-207.863,,,,,,,True,191.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,unknown
Brycen Tremayne,WR,CAR,26.0,5.0,Active,3.0,11157,,,2a3cbc30-e8ed-11ed-bd02-25f41a9e059e,00-0038840,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,160.0,0.0,18.0,0.13,0.002,0.253,0.038,,,,,,0.0,0.0,0.0,0.0,-207.863,17.0,1.812,2.551,0.0,0.882,1.408,False,,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Injury Risk
Mason Kinsey,WR,TEN,27.0,9.0,Active,6.0,7436,4057082.0,33351.0,4d14a6cd-273f-4cf4-aac0-7fe041b6c650,00-0036176,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,4.0,0.187,0.004,0.109,0.008,,,,,,0.0,0.0,0.0,0.0,-207.863,12.0,0.875,1.443,0.0,1.0,1.649,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Boom/Bust
Jalen Brooks,WR,ARI,26.0,14.0,Active,3.0,11034,,,66f7bbe1-eb89-4b48-83db-d947b04ff1fd,00-0038640,0.0,0.0,0.0,0.0,0.0,12.0,177.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,0.0,6.0,0.383,0.048,0.3,0.01,,,,,,0.0,0.0,0.0,0.0,-207.863,17.0,2.576,2.331,0.0,0.941,0.905,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Boom/Bust
Skyy Moore,WR,GB,25.0,11.0,Active,4.0,8168,,,1c8a4510-786c-4bc2-a9e9-e491b688206f,00-0038090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,2.0,5.0,87.0,0.0,7.0,0.203,0.005,0.101,0.013,,,,,,0.0,0.0,0.0,0.0,-207.863,20.0,0.74,1.228,0.0,1.0,1.659,False,,0.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Injury Risk
Charlie Jones,WR,CIN,27.0,6.0,Active,3.0,10228,,,c634c231-61fb-4725-8533-2cce14bfebbf,00-0038576,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.055,0.002,0.021,0.002,,,,,,0.0,0.0,0.0,0.0,-207.863,21.0,0.071,0.327,0.0,1.0,4.583,False,,0.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Injury Risk
Nikko Remigio,WR,KC,26.0,5.0,Active,3.0,11320,,,52b850b0-ec3b-11ed-aeaf-cb0dc6206dc5,00-0038519,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,6.0,0.0,0.0,11.0,0.0,1.0,1.0,21.0,0.0,1.0,0.206,0.01,0.033,0.002,,,,,,0.0,0.0,0.0,0.0,-207.863,19.0,0.579,1.678,0.0,0.947,2.899,False,,0.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Injury Risk
Gage Larvadain,WR,CLE,24.0,11.0,Active,1.0,13101,,,a514f5d0-260d-11f0-81c1-eb0abefb169c,00-0040259,,,,,,,,,,0.0,0.0,3.0,0.0,1.0,7.0,71.0,0.0,14.0,,,0.236,0.027,,,,,,0.0,0.0,0.0,0.0,-207.863,13.0,1.108,1.778,0.0,1.0,1.605,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Boom/Bust
Myles Price,WR,MIN,24.0,6.0,Active,1.0,13075,,,c17f53c0-25de-11f0-b2c4-1fd68bf02b2c,00-0040506,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.018,0.0,,,,,,0.0,0.0,0.0,0.0,-207.863,16.0,0.0,0.0,0.0,1.0,,False,,0.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,unknown
Britain Covey,WR,PHI,29.0,10.0,Active,4.0,8414,,,75774350-ce18-11ec-bebb-4fec1e38b0e5,00-0037132,0.0,0.0,0.0,0.0,0.0,7.0,34.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,4.0,0.144,0.019,0.103,0.009,,,,,,0.0,0.0,0.0,0.0,-207.863,11.0,1.309,2.654,0.0,0.909,2.028,False,,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Injury Risk
Michael Bandy,WR,DEN,28.0,10.0,Active,5.0,8076,,,ec7af934-a7f3-40f5-9fc0-210022dd6180,00-0036959,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,50.0,1.0,4.0,,,0.062,0.007,,,,,,0.0,0.0,0.0,0.0,-207.863,,,,,,,True,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,unknown
Dareke Young,WR,LV,27.0,13.0,Active,4.0,8527,,,2da144c9-7845-4199-bcc1-48405c14d436,00-0037093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,0.0,3.0,0.031,0.002,0.094,0.007,,,,,,0.0,0.0,0.0,0.0,-207.863,15.0,0.453,1.279,0.0,1.0,2.822,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Boom/Bust
Devin Duvernay,WR,ARI,28.0,14.0,Active,6.0,6847,4039050.0,32762.0,d93dbc83-e604-4823-a24e-d162cbd8d4d9,00-0036331,0.0,0.0,3.0,0.0,4.0,11.0,79.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,0.0,5.0,0.222,0.031,0.035,0.009,,,,,,0.0,0.0,0.0,0.0,-207.863,30.0,0.793,1.649,0.0,0.967,2.079,False,,0.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,Boom/Bust
Jacob Cowing,WR,SF,25.0,8.0,Active,2.0,11616,,,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,00-0039365,0.0,0.0,7.0,0.0,1.0,4.0,80.0,0.0,6.0,,,,,,,,,,0.104,0.012,,,265.0,304.0,,,,0.0,0.0,0.0,0.0,-207.863,15.0,0.847,2.248,0.0,0.933,2.655,False,,0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,-152.0,,Boom/Bust
Efton Chism,WR,NE,24.0,11.0,Active,1.0,12542,,,6704a490-2534-11f0-a084-3df705a62310,00-0040563,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,3.0,,,0.179,0.006,262.0,298.0,,,,0.0,0.0,0.0,0.0,-207.863,8.0,2.062,4.313,0.0,0.875,2.091,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,-158.0,,Boom/Bust
Barion Brown,WR,NO,22.0,8.0,Active,0.0,13533,,,6b60ad35-8051-4253-8f8d-29279a213352,BRO268113,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-207.863,,,,,,,True,190.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,unknown
LaJohntay Wester,WR,BAL,24.0,13.0,Active,1.0,12699,,,f4e1d4de-95e9-452e-95ab-3555989d90bb,00-0040075,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.062,0.0,,,,,,0.0,0.0,0.0,0.0,-207.863,14.0,0.0,0.0,0.0,1.0,,False,,0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,456,170,WR170,467,455,,,unknown
JuJu Smith-Schuster,WR,NYG,29.0,8.0,Active,9.0,4040,3120348.0,30175.0,9547fbb1-0d4f-4d9e-83b9-e2fa30463bb9,00-0033857,0.0,0.0,0.0,0.0,0.0,18.0,231.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,33.0,345.0,1.0,45.0,0.466,0.045,0.572,0.082,,,469.0,15.0,4 out of 5 stars,3.0,3.24,0.42,3.66,-204.203,28.0,4.521,4.793,0.036,0.714,1.06,False,,0.827,2.328,4.804,1.731,5.656,0.0,0.0,0.0,0.0,0.0,1.0,453,168,WR168,485,473,,,Injury Risk
Isaac Guerendo,RB,SF,26.0,8.0,Active,2.0,11651,,,eac64b21-6e9e-447a-bf18-8a00b5c12871,00-0039363,0.0,0.0,420.0,4.0,84.0,15.0,152.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.031,0.0,0.0,287.0,341.0,311.0,13.0,2 out of 5 stars,14.9,14.85,3.271,18.121,-208.523,23.0,4.183,7.366,0.043,0.739,1.761,False,,0.768,8.774,25.213,5.975,32.092,0.0,0.0,0.0,0.0,0.0,1.0,474,105,RB105,430,474,-133.0,,Injury Risk
Kaleb Johnson,RB,PIT,22.0,9.0,Active,1.0,12504,,,9738de9a-7626-460f-a786-28433ef70a1f,00-0040142,,,,,,,,,,0.0,0.0,69.0,0.0,28.0,1.0,9.0,0.0,2.0,,,0.091,0.004,382.0,399.0,257.0,12.0,2 out of 5 stars,4.8,4.78,1.376,6.156,-220.489,10.0,0.88,0.909,0.0,1.0,1.033,False,,,4.078,7.966,3.091,9.312,0.0,0.0,0.0,0.0,0.0,1.0,477,108,RB108,415,475,-78.0,,Boom/Bust
Trey Benson,RB,ARI,23.0,14.0,Active,2.0,11589,,,0c1253f2-1822-445d-8590-fea6fd32703f,00-0039921,0.0,0.0,291.0,1.0,63.0,6.0,59.0,0.0,6.0,0.0,0.0,160.0,0.0,29.0,13.0,64.0,0.0,16.0,0.167,0.011,0.482,0.026,362.0,391.0,258.0,12.0,2 out of 5 stars,0.0,0.0,0.0,0.0,-226.645,16.0,5.15,3.933,0.0,0.625,0.764,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479,110,RB110,417,476,-88.0,,Boom/Bust
Shedeur Sanders,QB,CLE,24.0,11.0,Active,1.0,12524,,,270e09bc-8bf8-44b0-87ed-1fd014de4ab7,00-0040668,,,,,,,,,,1400.0,7.0,169.0,1.0,21.0,0.0,0.0,0.0,0.0,,,0.916,,230.5,221.0,298.0,12.0,4 out of 5 stars,108.9,119.852,9.544,129.396,-237.519,8.0,12.612,11.717,0.125,0.5,0.929,False,,,92.466,164.599,74.437,188.274,0.0,0.018,0.944,0.0,0.0,1.0,488,33,QB33,435,477,-267.0,,Boom/Bust
Michael Penix,QB,ATL,26.0,11.0,Active,2.0,11559,,,6499a161-b221-4591-b122-d99ece1be64b,00-0039917,775.0,3.0,11.0,1.0,7.0,0.0,0.0,0.0,0.0,1982.0,9.0,70.0,1.0,21.0,0.0,0.0,0.0,0.0,0.664,,0.932,,231.5,224.0,266.0,12.0,4 out of 5 stars,83.5,94.294,5.807,100.101,-266.815,14.0,13.599,9.998,0.214,0.429,0.735,False,,,75.277,125.096,61.789,141.939,0.0,0.001,0.951,0.0,0.0,1.0,489,34,QB34,427,478,-265.0,,Boom/Bust
Andrew Beck,RB,NYJ,30.0,13.0,Active,7.0,6323,3125107.0,32225.0,b556a98d-16aa-4a0d-9134-1b59c46cc640,00-0034959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,6.0,45.0,2.0,9.0,,0.002,,0.019,,,,,,14.8,14.76,1.588,16.348,-210.297,13.0,1.769,2.57,0.0,0.0,1.453,False,,,9.684,21.861,7.142,26.501,0.0,0.0,0.0,0.0,0.0,1.0,475,106,RB106,494,479,,,Boom/Bust
Kirk Cousins,QB,LV,37.0,13.0,Active,14.0,1166,14880.0,25812.0,bbd0942c-6f77-4f83-a6d0-66ec6548019e,00-0029604,3508.0,18.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1721.0,10.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.977,,0.861,,240.0,234.0,302.0,12.0,1 out of 5 stars,47.2,53.856,3.092,56.948,-309.968,24.0,14.244,11.143,0.167,0.583,0.782,False,,0.712,29.717,78.564,18.669,92.918,0.0,0.0,0.737,0.0,0.0,1.0,490,35,QB35,440,480,-256.0,,Injury Risk
Reggie Gilliam,RB,NE,28.0,11.0,Active,6.0,7204,4039505.0,33357.0,4475bb8a-b5a6-4527-bfc7-8e7e03900984,00-0036187,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,24.0,0.0,2.0,,,,,,,449.0,15.0,2 out of 5 stars,7.9,8.28,1.207,9.487,-217.158,18.0,0.306,0.873,0.0,1.0,2.859,False,,,4.285,13.299,2.956,17.627,0.0,0.0,0.0,0.0,0.0,1.0,476,107,RB107,489,481,,,Boom/Bust
Dylan Laube,RB,LV,26.0,13.0,Active,2.0,11574,,,de5b56bd-33f0-48bc-b1e3-9523bd6bba64,00-0039407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,3.0,18.0,0.0,4.0,0.004,0.0,0.029,0.008,,,434.0,15.0,2 out of 5 stars,0.0,0.0,0.0,0.0,-226.645,23.0,0.248,0.81,0.0,1.0,3.269,False,,0.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479,110,RB110,487,482,,,Injury Risk
Rasheen Ali,RB,BAL,25.0,13.0,Active,2.0,11570,,,9aeb79b0-e55b-4341-8c6b-233971b667a7,00-0039796,0.0,0.0,31.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,7.0,9.0,68.0,1.0,11.0,0.078,0.004,0.13,0.027,256.0,289.0,438.0,15.0,3 out of 5 stars,0.0,0.0,0.0,0.0,-226.645,20.0,1.365,2.631,0.0,0.95,1.927,False,,0.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479,110,RB110,488,483,-190.0,,Injury Risk
Zavier Scott,RB,MIN,26.0,6.0,Active,3.0,11299,,,3b133980-eb9a-11ed-8b52-a11a185238e2,00-0038440,,,,,,,,,,0.0,0.0,114.0,0.0,32.0,14.0,98.0,1.0,16.0,,,0.102,0.034,,,457.0,15.0,4 out of 5 stars,0.0,0.0,0.0,0.0,-226.645,11.0,3.745,4.545,0.0,0.909,1.213,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479,110,RB110,492,484,,,Boom/Bust
British Brooks,RB,HOU,26.0,8.0,Active,2.0,12171,,,2ef88b80-07cf-11ef-96cf-876a6c13e638,00-0039603,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,17.0,0.0,0.0,0.0,0.0,0.024,0.0,0.067,0.0,,,,,,2.4,2.4,0.675,3.075,-223.57,10.0,0.8,1.988,0.0,0.9,2.485,False,,,1.398,4.321,0.975,5.736,0.0,0.0,0.0,0.0,0.0,1.0,478,109,RB109,495,485,,,Boom/Bust
J.J. McCarthy,QB,MIN,23.0,6.0,Active,2.0,11565,,,587cc3c3-aeda-4ac7-8803-a7e4db195534,00-0039923,,,,,,,,,,1632.0,11.0,181.0,4.0,37.0,0.0,0.0,0.0,0.0,,,0.916,,313.0,266.0,320.0,13.0,5 out of 5 stars,23.8,26.508,1.805,28.313,-338.603,10.0,14.938,9.843,0.2,0.5,0.659,False,,,21.504,35.196,17.703,39.714,0.0,0.0,0.205,0.0,0.0,1.0,494,39,QB39,450,486,-228.0,,Boom/Bust
Ty Simpson,QB,LAR,23.0,11.0,Active,0.0,13275,,,2e62e603-363a-425f-8c57-0a1600476c85,SIM639376,,,,,,,,,,,,,,,,,,,,,,,349.0,384.0,339.0,14.0,3 out of 5 stars,23.4,27.568,1.587,29.155,-337.761,,,,,,,True,13.0,,19.658,41.748,14.984,50.246,0.0,0.0,0.316,0.0,0.0,1.0,492,37,QB37,454,487,-108.0,,unknown
Josh Williams,RB,TB,25.0,10.0,Active,1.0,12787,,,bfb346f0-2318-11f0-81b8-b7cb2fd8d89b,00-0040429,,,,,,,,,,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.043,0.0,,,,,,0.0,0.0,0.0,0.0,-226.645,,,,,,,True,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479,110,RB110,496,488,,,unknown
Jacob Saylors,RB,DET,25.0,6.0,Active,3.0,11237,,,99a7f770-ea18-11ed-a93b-a93886fe0bfd,00-0038896,,,,,,,,,,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.008,0.0,,,,,,0.0,0.0,0.0,0.0,-226.645,11.0,0.1,0.332,0.0,1.0,3.317,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479,110,RB110,496,488,,,Boom/Bust
Chris Collier,RB,LV,26.0,13.0,Active,2.0,11963,,,7fcfe130-06fc-11ef-9592-67ed152bdb91,00-0039244,0.0,0.0,12.0,0.0,5.0,1.0,-4.0,0.0,2.0,,,,,,,,,,0.042,0.003,,,,,,,,0.0,0.0,0.0,0.0,-226.645,,,,,,,True,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479,110,RB110,496,488,,,unknown
DeeJay Dallas,RB,JAX,27.0,7.0,Active,6.0,6931,4240631.0,32814.0,48ef5bfa-7b91-4ed1-ad12-e94c0bc101c2,00-0036425,0.0,0.0,49.0,0.0,9.0,3.0,11.0,1.0,3.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,0.0,1.0,0.046,0.006,0.062,0.002,,,,,,0.0,0.0,0.0,0.0,-226.645,21.0,0.814,1.734,0.0,0.952,2.129,False,,0.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479,110,RB110,496,488,,,Injury Risk
Kene Nwangwu,RB,NYJ,28.0,13.0,Active,5.0,7720,,,482c1032-765a-48d3-b46e-b47a809dbee4,00-0036842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,13.0,0.0,0.0,0.0,1.0,0.005,0.0,0.044,0.002,,,,,,0.0,0.0,0.0,0.0,-226.645,12.0,0.408,0.993,0.0,1.0,2.432,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,479,110,RB110,496,488,,,Boom/Bust
Carson Beck,QB,ARI,23.0,14.0,Active,0.0,13272,,,a67c28ce-9e03-46f1-9fb6-b5ef70eb20db,,,,,,,,,,,,,,,,,,,,,,,,312.0,284.0,350.0,14.0,2 out of 5 stars,23.1,26.522,1.799,28.321,-338.595,,,,,,,True,65.0,,17.16,36.627,13.233,44.081,0.0,0.0,0.213,0.0,0.0,1.0,493,38,QB38,457,493,-209.0,,unknown
Anthony Richardson,QB,IND,24.0,13.0,Active,3.0,9229,,,5fc5b4a6-a583-4345-a810-4f982204ea5e,00-0039164,1814.0,8.0,499.0,6.0,86.0,1.0,-1.0,0.0,1.0,9.0,0.0,-1.0,0.0,4.0,1.0,9.0,0.0,1.0,0.925,,0.115,,338.0,381.0,354.0,14.0,4 out of 5 stars,21.0,23.96,2.44,26.4,-340.516,13.0,14.271,10.197,0.154,0.462,0.715,False,,,20.077,33.053,16.643,37.196,0.0,0.0,0.152,0.0,0.0,1.0,495,40,QB40,460,494,-114.0,,Boom/Bust
Justin Fields,QB,KC,27.0,5.0,Active,5.0,7591,,,cf15be8f-9117-4531-a517-2b9c7cb3e9e1,00-0036945,1106.0,5.0,289.0,5.0,62.0,0.0,0.0,0.0,0.0,1259.0,7.0,383.0,4.0,71.0,0.0,0.0,0.0,1.0,0.616,,0.898,,326.5,288.0,351.0,14.0,2 out of 5 stars,12.0,13.644,1.082,14.726,-352.19,19.0,14.937,11.389,0.211,0.474,0.762,False,,,11.088,18.566,9.156,21.078,0.0,0.0,0.003,0.0,0.0,1.0,500,45,QB45,462,495,-212.0,,Boom/Bust
Riley Leonard,QB,IND,23.0,13.0,Active,1.0,12470,,,38b62d7f-4403-4e2b-8083-4d0cd08e81aa,00-0040206,,,,,,,,,,415.0,2.0,27.0,2.0,6.0,0.0,-3.0,0.0,0.0,,,0.394,,263.0,300.0,441.0,15.0,4 out of 5 stars,48.0,52.114,4.119,56.233,-310.683,,,,,,,True,,,35.23,74.154,26.698,88.897,0.0,0.0,0.792,0.0,0.0,1.0,491,36,QB36,493,496,-191.0,,unknown
Marcus Mariota,QB,WAS,32.0,7.0,Active,11.0,2307,2576980.0,28390.0,7c16c04c-04de-41f3-ac16-ad6a9435e3f7,00-0032268,364.0,4.0,92.0,1.0,18.0,0.0,0.0,0.0,0.0,1695.0,10.0,297.0,1.0,50.0,0.0,0.0,0.0,0.0,0.513,,0.745,,355.0,388.0,398.0,14.0,2 out of 5 stars,18.1,21.254,1.02,22.274,-344.642,13.0,15.635,10.504,0.154,0.308,0.672,False,,,17.006,27.902,14.041,31.387,0.0,0.0,0.061,0.0,0.0,1.0,496,41,QB41,486,497,-108.0,,Boom/Bust
Joe Milton,QB,DAL,26.0,14.0,Active,2.0,11557,,,74043480-24ef-4c26-99d4-18f43d5b41d3,00-0039398,241.0,1.0,16.0,1.0,10.0,0.0,0.0,0.0,0.0,183.0,1.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0,0.95,,0.21,,286.0,340.0,413.0,15.0,2 out of 5 stars,12.2,13.93,1.065,14.995,-351.921,,,,,,,True,,,9.333,19.935,7.102,24.068,0.0,0.0,0.016,0.0,0.0,1.0,499,44,QB44,490,498,-159.0,,unknown
Davis Mills,QB,HOU,27.0,8.0,Active,5.0,7585,,,7d51fab7-2d52-4d19-a021-19a123af0d10,00-0036898,212.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,915.0,5.0,60.0,1.0,13.0,0.0,0.0,0.0,0.0,0.298,,0.705,,319.0,367.0,,,,12.7,14.8,0.887,15.687,-351.229,10.0,8.618,10.076,0.1,0.7,1.169,False,,,10.636,20.373,8.341,23.937,0.0,0.0,0.012,0.0,0.0,1.0,497,42,QB42,505,499,-130.0,,Boom/Bust
Mac Jones,QB,SF,27.0,8.0,Active,5.0,7527,,,1fd00ec3-b758-46d2-a2c1-cca521ea8a54,00-0036972,1672.0,8.0,92.0,1.0,28.0,0.0,0.0,0.0,0.0,2151.0,13.0,60.0,0.0,36.0,0.0,0.0,0.0,0.0,0.798,,0.744,,378.0,397.0,334.0,13.0,1 out of 5 stars,10.5,12.048,0.851,12.899,-354.017,21.0,12.958,10.394,0.143,0.476,0.802,False,,,9.624,16.238,7.867,18.572,0.0,0.0,0.001,0.0,0.0,1.0,513,58,QB58,464,500,-116.0,,Boom/Bust
Shane Buechele,QB,BUF,28.0,7.0,Active,5.0,8002,,,d7c63db7-dfe8-4cd6-a684-90342d12fa26,00-0036679,,,,,,,,,,88.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.45,,,,,,,12.0,14.0,1.072,15.072,-351.844,,,,,,,True,,,9.459,20.051,7.28,24.04,0.0,0.0,0.015,0.0,0.0,1.0,498,43,QB43,506,501,,,unknown
Jameis Winston,QB,NYG,32.0,8.0,Active,11.0,2306,2969939.0,28389.0,fb3b36fc-b985-4807-8199-d038d7e62a93,00-0031503,2121.0,13.0,83.0,1.0,25.0,0.0,0.0,0.0,0.0,567.0,2.0,23.0,1.0,7.0,1.0,33.0,1.0,1.0,0.585,,0.677,,348.0,383.0,407.0,14.0,4 out of 5 stars,11.7,12.882,1.008,13.89,-353.026,14.0,14.459,14.318,0.286,0.429,0.99,False,,,9.84,17.841,7.766,20.583,0.0,0.0,0.003,0.0,0.0,1.0,505,50,QB50,491,502,-122.0,,Boom/Bust
Will Levis,QB,TEN,27.0,9.0,Active,3.0,9999,,,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,00-0039152,2091.0,13.0,183.0,0.0,45.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.852,,,,,,,,,11.4,13.38,1.171,14.551,-352.365,12.0,12.995,8.441,0.0,0.417,0.65,False,,,11.125,18.184,9.193,20.455,0.0,0.0,0.002,0.0,0.0,1.0,501,46,QB46,507,503,,,Boom/Bust
Quinn Ewers,QB,MIA,23.0,6.0,Active,1.0,12500,,,d89f0384-21a6-44e4-8aa6-324cb2103bf6,00-0040234,,,,,,,,,,622.0,3.0,19.0,0.0,8.0,1.0,-6.0,0.0,1.0,,,0.79,,292.0,346.0,479.0,15.0,3 out of 5 stars,11.5,13.074,1.048,14.122,-352.794,,,,,,,True,,,8.854,18.926,6.779,22.832,0.0,0.0,0.011,0.0,0.0,1.0,504,49,QB49,503,504,-158.0,,unknown
Jarrett Stidham,QB,DEN,29.0,10.0,Active,7.0,6136,3892775.0,31965.0,582fe465-135a-4901-beef-60aebce99067,00-0035264,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.067,,0.06,,314.0,362.0,,,,11.2,13.178,1.042,14.22,-352.696,,,,,,,True,,,8.907,19.012,6.751,22.802,0.0,0.0,0.011,0.0,0.0,1.0,503,48,QB48,509,505,-141.0,,unknown
