sleeper_id,full_name,position,team,status,injury_status,injury_body_part,injury_start_date,injury_notes,news_updated,depth_chart_position,depth_chart_order,adp_ppr,adp_std,adp_half_ppr,adp_2qb,proj_pts_ppr,proj_pts_std,proj_rush_yds,proj_rush_att,proj_rec,proj_rec_yds,proj_rec_td,proj_fumbles_lost,proj_rush_td,proj_pass_yds,proj_pass_td,proj_pass_int,proj_pass_att,nn
13698,Max Tomczak,WR,BUF,Active,,,,,1781223647137.0,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,max tomczak
2905,Josh Reese,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,josh reese
12402,Ramon Jefferson,RB,,Active,,,,,1724611533618.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ramon jefferson
7455,John Hurst,WR,,Inactive,,,,,1660085134557.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,john hurst
8041,Shane Zylstra,TE,BUF,Active,,,,,1781220047312.0,TE,5.0,999.0,999.0,999.0,999.0,2.3,1.3,,,1.0,13.0,,,,,,,,shane zylstra
4035,Alvin Kamara,RB,NO,Active,,,,,1786109113834.0,RB,2.0,157.7,119.3,156.8,166.1,63.0,43.0,185.0,45.0,20.0,145.0,1.0,1.0,1.0,,,,,alvin kamara
11989,D.J. Williams,RB,,Inactive,Questionable,Undisclosed,,,1754355018531.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,d j williams
2557,Jerry Lovelocke,QB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jerry lovelocke
8756,Brandon Johnson,WR,LV,Active,,,,,1781124616444.0,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brandon johnson
6036,Ryan Davis,WR,,Active,,,,,1567351834831.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ryan davis
6596,Jalan McClendon,QB,,Active,,,,,1565709650531.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jalan mcclendon
3464,Marquez North,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,marquez north
7546,Tre Nixon,WR,,Active,,,,,1720548639800.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tre nixon
2836,Kenny Cook,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kenny cook
11569,Jarquez Hunter,RB,LAR,Active,,,,,1782912320714.0,RB,3.0,240.6,191.4,221.5,250.6,9.6,7.6,63.0,15.0,2.0,13.0,,,,,,,,jarquez hunter
5401,Armanti Foreman,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,armanti foreman
12114,Joshua Cephus,WR,,Active,,,,,1773269450644.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,joshua cephus
4805,Pig Howard,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,pig howard
11538,Toriano Clinton,RB,,Active,,,,,1691278207052.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,toriano clinton
3803,Elijhaa Penny,RB,,Active,,,,,1646932536560.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,elijhaa penny
7079,Pete Guerriero,RB,,Active,,,,,1629840027891.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,pete guerriero
5709,Luis Perez,QB,,Active,,,,,1724787654122.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,luis perez
7015,Jacob Breeland,TE,,Active,,,,,1663709123253.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jacob breeland
11320,Nikko Remigio,WR,KC,Active,,,,,1782253224042.0,SWR,6.0,999.0,999.0,999.0,999.0,0.6,0.6,6.0,1.0,,,,,,,,,,nikko remigio
13308,Bauer Sharp,TE,TB,Active,,,,,1780442450830.0,TE,3.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,bauer sharp
12097,Ayir Asante,WR,,Active,,,,,1724611233209.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ayir asante
11716,Tip Reiman,TE,ARI,Active,PUP,Ankle,,,1784866251623.0,TE,5.0,999.0,999.0,999.0,999.0,15.4,7.4,,,8.0,74.0,,,,,,,,tip reiman
6753,Derrick Gore,RB,,Active,,,,,1704808846291.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,derrick gore
13319,Oscar Delp,TE,NO,Active,,,,,1781768715975.0,TE,4.0,999.0,999.0,999.0,999.0,39.4,22.4,,,17.0,164.0,1.0,,,,,,,oscar delp
6763,Reggie Begelton,WR,,Active,,,,,1630429250253.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,reggie begelton
12166,Trey Potts,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,trey potts
6443,Eric Dungey,QB,,Active,,,,,1629684055897.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,eric dungey
503,Graham Gano,K,,Active,Questionable,Neck,,Soreness,1774912523407.0,,,999.0,999.0,999.0,999.0,22.0,22.0,,,,,,,,,,,,graham gano
8102,DeShon Williams,TE,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,deshon williams
5113,Cedrick Wilson,WR,DET,Active,,,,,1779311445534.0,LWR,6.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cedrick wilson
11783,Ryan Flournoy,WR,DAL,Active,,,,,1785443422868.0,SWR,3.0,227.6,198.5,216.7,235.5,121.2,74.2,13.0,2.0,47.0,549.0,3.0,,,,,,,ryan flournoy
13862,Treyvhon Saunders,WR,HOU,Active,,,,,1778267140733.0,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,treyvhon saunders
11197,Joel Honigford,TE,,Active,,,,,1693352403393.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,joel honigford
8813,Anthony Turner,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,anthony turner
8421,Mike Harley,WR,,Active,,,,,1724806258944.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,mike harley
2570,Donatella Luckett,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,donatella luckett
3570,Brandon Ross,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brandon ross
3827,Aldrick Rosas,K,,Active,,,,,1663711823561.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,aldrick rosas
12551,Colin Granger,TE,,Active,,,,,1765320353448.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,colin granger
11850,Jeff Foreman,WR,,Active,,,,,1746836726184.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jeff foreman
6822,Jake Fromm,QB,,Active,,,,,1745452831543.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jake fromm
11419,Kade Warner,WR,,Active,,,,,1693454120247.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kade warner
8892,Keric Wheatfall,WR,,Active,,,,,1660698920076.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,keric wheatfall
8140,Justyn Ross,WR,,Active,,,,,1781769916223.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,justyn ross
11024,Grant DuBose,WR,,Active,Questionable,Shoulder,,,1756330824041.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,grant dubose
3362,Jeff Driskel,QB,,Active,,,,,1766598329609.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jeff driskel
13022,Sone Ntoh,RB,,Active,,,,,1750295434732.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,sone ntoh
4588,Kyle Sloter,QB,,Active,,,,,1660071933194.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kyle sloter
4683,Aaron Bailey,QB,BAL,Active,,,,,,QB,4.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,aaron bailey
13842,Ethan Sanchez,K,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ethan sanchez
10871,Luke Schoonmaker,TE,DAL,Active,,,,,1780438849885.0,TE,3.0,999.0,999.0,999.0,999.0,31.4,18.4,,,13.0,124.0,1.0,,,,,,,luke schoonmaker
7309,Siaosi Mariner,WR,,Active,,,,,1630372815267.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,siaosi mariner
6155,Jaylen Smith,WR,,Active,,,,,1671329124176.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jaylen smith
13222,Montana Lemonious-Craig,WR,,Active,Questionable,Lower Body,,,1754248507441.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,montana lemonious craig
1223,Garrett Celek,TE,,Injured Reserve,,,,,1576187457870.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,garrett celek
3460,Ross Martin,K,,Active,,,,,1535493930353.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ross martin
11435,Emanuel Wilson,RB,SEA,Active,,,,,1785693055368.0,RB,3.0,203.3,160.6,200.5,210.4,56.5,45.5,249.0,61.0,11.0,86.0,,,2.0,,,,,emanuel wilson
333,Ryan Fitzpatrick,QB,,Active,,,,,1654192837410.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ryan fitzpatrick
12746,JP Richardson,WR,CHI,Active,,,,,1768957211037.0,SWR,6.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jp richardson
2747,Jason Myers,K,SEA,Active,,,,,1785093311779.0,K,1.0,175.5,131.9,149.0,267.6,111.0,111.0,,,,,,,,,,,,jason myers
12443,Devon Garrison,TE,,Active,,,,,1724813160893.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,devon garrison
3257,Jacoby Brissett,QB,ARI,Active,,,,,1785170421497.0,QB,1.0,200.9,203.4,202.4,159.6,160.0,160.0,110.0,35.0,,,,3.0,1.0,2400.0,15.0,7.0,355.0,jacoby brissett
11413,Ronnie Brown,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ronnie brown
5230,Michael Badgley,K,,Active,,,,,1767040226794.0,,,999.0,999.0,999.0,999.0,22.0,22.0,,,,,,,,,,,,michael badgley
1425,Ryan Griffin,TE,,Active,,,,,1673227860505.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ryan griffin
5918,Rodney Anderson,RB,,Inactive,,,,,1597695337116.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,rodney anderson
8242,Shermari Jones,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,shermari jones
1232,Robert Turbin,RB,,Active,,,,,1578950424892.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,robert turbin
9758,C.J. Stroud,QB,HOU,Active,,,,,1785372013823.0,QB,1.0,163.4,166.3,165.6,76.4,238.2,238.2,220.0,54.0,,,,3.0,2.0,3405.0,21.0,12.0,481.0,c j stroud
3199,Michael Thomas,WR,,Active,,,,,1726102201613.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,michael thomas
13351,Junior Vandeross,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,junior vandeross
10231,Elijah Higgins,TE,ARI,Active,,,,,1777335619911.0,TE,2.0,999.0,999.0,999.0,999.0,41.9,23.9,,,18.0,179.0,1.0,,,,,,,elijah higgins
7085,Isaiah Coulter,WR,,Active,,,,,1693165823631.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,isaiah coulter
8707,Tayon Fleet-Davis,RB,,Active,,,,,1661632857619.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tayon fleet davis
4186,T.J. Logan,RB,,Active,,,,,1634592058918.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,t j logan
14021,Kadarius Calloway,RB,TB,Active,,,,,1778537144592.0,RB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kadarius calloway
4972,Mason Rudolph,QB,PIT,Active,,,,,1785365713529.0,QB,2.0,999.0,999.0,999.0,999.0,11.68,11.68,6.0,2.0,,,,,,202.0,1.0,1.0,32.0,mason rudolph
12026,Kobe Lewis,RB,,Active,,,,,1724813460065.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kobe lewis
13153,Giles Jackson,WR,,Active,,,,,1755732016559.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,giles jackson
11105,Shaquan Davis,WR,,Active,,,,,1726606810095.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,shaquan davis
8021,Branden Mack,WR,,Active,,,,,1629827724981.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,branden mack
3078,Jamel Johnson,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jamel johnson
312,Matthew Slater,WR,,Active,,,,,1708454103734.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,matthew slater
7227,Artavis Pierce,RB,,Active,,,,,1658761557763.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,artavis pierce
9227,Israel Abanikanda,RB,DAL,Active,,,,,1767740414726.0,RB,5.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,israel abanikanda
11222,Marcus Cooper,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,marcus cooper
13831,Kevorian Barnes,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kevorian barnes
6592,Dontae Strickland,RB,,Active,,,,,1562127942117.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dontae strickland
12237,Lincoln Sefcik,TE,,Active,,,,,1724811659474.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,lincoln sefcik
6834,Jared Pinkney,TE,,Inactive,,,,,1693364706206.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jared pinkney
3380,Devin Lucien,WR,,Active,,,,,1535831708976.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,devin lucien
8577,James McCourt,K,,Active,,,,,1698786028285.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,james mccourt
8185,Johnny Johnson,WR,,Inactive,,,,,1765925445509.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,johnny johnson
6384,Justin Sumpter,WR,,Active,,,,,1557958864386.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,justin sumpter
11113,Joel Wilson,TE,TEN,Active,,,,,1767734415490.0,TE,4.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,joel wilson
12133,Drake Stoops,WR,,Active,,,,,1758066621128.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,drake stoops
5970,Greg Dortch,WR,DET,Active,,,,,1781299232784.0,SWR,4.0,999.0,999.0,999.0,999.0,25.7,15.7,16.0,3.0,10.0,101.0,1.0,1.0,,,,,,greg dortch
1652,Terrell Sinkfield,WR,,Active,,,,,1536720002155.0,SWR,3.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,terrell sinkfield
5924,Emanuel Hall,WR,,Inactive,,,,,1617994254916.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,emanuel hall
2931,Deshon Foxx,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,deshon foxx
5273,Kamryn Pettway,RB,,Active,,,,,1525721101055.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kamryn pettway
7481,Chase Harrell,TE,,Active,,,,,1641873630453.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,chase harrell
5228,J.T. Barrett,QB,,Active,,,,,1596406225215.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,j t barrett
3465,Ben Braunecker,TE,,Active,,,,,1595546747920.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ben braunecker
12892,Da'Quan Felton,WR,NYJ,Active,Questionable,Undisclosed,,,1780551607939.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,da quan felton
13075,Myles Price,WR,MIN,Active,,,,,1785442823069.0,SWR,6.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,myles price
2753,Rasheed Bailey,WR,,Active,,,,,1515465602185.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,rasheed bailey
13996,Trent Howland,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,trent howland
2412,Justin Hardy,WR,,Active,,,,,1629220546358.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,justin hardy
2932,Eric Frohnapfel,TE,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,eric frohnapfel
2312,Kevin White,WR,,Active,,,,,1673922016469.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kevin white
DEN,Broncos,DEF,DEN,,,,,,,,,132.8,128.2,135.5,158.0,96.0,96.0,,,,,,,,,,,,broncos
6805,KJ Hamler,WR,,Active,,,,,1785187550402.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kj hamler
11433,Nate Adkins,TE,DEN,Active,,,,,1780442450400.0,TE,3.0,999.0,999.0,999.0,999.0,5.7,2.7,,,3.0,27.0,,,,,,,,nate adkins
7733,Josh Pederson,TE,,Inactive,,,,,1723243553890.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,josh pederson
13930,Jordon Vaughn,RB,,Active,,,,,1779172519028.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jordon vaughn
9502,Tank Dell,WR,HOU,Active,Questionable,Knee - ACL + MCL,,Surgery,1785945639995.0,SWR,3.0,206.7,186.8,199.7,213.9,69.4,45.4,17.0,3.0,24.0,317.0,2.0,,,,,,,tank dell
110,Stephen Gostkowski,K,,Inactive,,,,,1610046958339.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,stephen gostkowski
11456,Tre'Shaun Harrison,WR,,Inactive,,,,,1732057847649.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tre shaun harrison
5397,Trevor Moore,K,,Active,,,,,1533679820226.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,trevor moore
8199,D'Eriq King,QB,,Active,,,,,1669161954097.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,d eriq king
13014,Pat Conroy,TE,,Active,,,,,1754287812639.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,pat conroy
11886,Tulu Griffin,WR,,Active,,,,,1746476709963.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tulu griffin
2307,Marcus Mariota,QB,WAS,Active,,,,,1779916830223.0,QB,2.0,999.0,999.0,999.0,276.1,13.12,13.12,26.0,4.0,,,,,,188.0,1.0,1.0,29.0,marcus mariota
8178,Braylon Sanders,WR,,Active,,,,,1756197006340.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,braylon sanders
3969,Leonard Fournette,RB,,Active,,,,,1731345930151.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,leonard fournette
11539,Jake Bates,K,DET,Active,,,,,1779164417295.0,K,1.0,233.0,175.9,173.1,219.2,105.0,105.0,,,,,,,,,,,,jake bates
11056,Jared Wayne,WR,HOU,Active,,,,,1768958411063.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jared wayne
1466,Travis Kelce,TE,KC,Active,,,,,1785441622858.0,TE,1.0,107.1,106.1,112.6,126.1,171.4,101.4,,,70.0,714.0,5.0,,,,,,,travis kelce
11932,Mike DiLiello,QB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,mike diliello
12975,JJ Galbreath,TE,PIT,Active,,,,,1769327151363.0,TE,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jj galbreath
5612,Anthony Mahoungou,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,anthony mahoungou
12340,Alex Larson,TE,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,alex larson
11378,Jordan Mims,RB,MIN,Active,,,,,1785262259244.0,RB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jordan mims
6149,Darius Slayton,WR,NYG,Active,,,,,1785424520472.0,RWR,3.0,999.0,999.0,999.0,999.0,86.6,58.6,,,28.0,406.0,3.0,,,,,,,darius slayton
6047,Dillon Mitchell,WR,,Inactive,,,,,1578973826114.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dillon mitchell
3515,K.J. Maye,WR,,Active,,,,,1535397649384.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,k j maye
8214,Cole Turner,TE,MIA,Active,,,,,1767992460376.0,TE,5.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cole turner
13145,ShunDerrick Powell,RB,,Active,,,,,1777506918456.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,shunderrick powell
8039,Jibri Blount,TE,,Active,,,,,1627354261911.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jibri blount
4815,Brian Riley,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brian riley
4149,Jamaal Williams,RB,,Active,,,,,1760480140566.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jamaal williams
2214,Cameron Brate,TE,,Active,,,,,1679074212655.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cameron brate
4017,Deshaun Watson,QB,CLE,Active,,,,,1785960040042.0,QB,2.0,999.0,999.0,999.0,260.4,102.06,102.06,131.0,30.0,,,,2.0,2.0,1374.0,8.0,6.0,215.0,deshaun watson
4464,Nick Mullens,QB,JAX,Active,,,,,1779920430584.0,QB,2.0,999.0,999.0,999.0,999.0,12.04,12.04,6.0,2.0,,,,,,211.0,1.0,1.0,33.0,nick mullens
13011,Brennan Presley,WR,LAR,Active,,,,,1769475635348.0,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brennan presley
5310,Antonio Callaway,WR,,Active,,,,,1685994047570.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,antonio callaway
2044,Brelan Chancellor,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brelan chancellor
13329,Malik Benson,WR,LV,Active,,,,,1785870008332.0,RWR,5.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,malik benson
4768,Adam Zaruba,TE,,Inactive,,,,,1536116407908.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,adam zaruba
8139,Zamir White,RB,,Active,,,,,1781664327081.0,,,999.0,999.0,999.0,999.0,5.1,3.1,21.0,5.0,2.0,10.0,,,,,,,,zamir white
11588,Jawhar Jordan,RB,HOU,Active,,,,,1784136342328.0,RB,3.0,999.0,999.0,999.0,999.0,27.0,22.0,127.0,31.0,5.0,33.0,,,1.0,,,,,jawhar jordan
5095,Daniel Carlson,K,,Active,,,,,1779391248681.0,,,999.0,999.0,999.0,999.0,52.0,52.0,,,,,,,,,,,,daniel carlson
902,Dwayne Harris,WR,,Inactive,,,,,1605829814050.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dwayne harris
7098,Ty'Son Williams,RB,,Active,,,,,1693330505030.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ty son williams
8632,JaVonta Payton,WR,,Active,,,,,1663279821862.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,javonta payton
7809,Avery Williams,RB,,Active,,,,,1760476832831.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,avery williams
3890,Devon Bell,K,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,devon bell
13630,Evan Svoboda,TE,LAC,Active,,,,,1777236635068.0,TE,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,evan svoboda
13778,EJ Smith,RB,KC,Active,,,,,1777669235917.0,RB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ej smith
12510,Jalen Milroe,QB,SEA,Active,,,,,1781982943866.0,QB,3.0,999.0,999.0,999.0,227.2,13.86,13.86,43.0,8.0,,,,,,164.0,1.0,1.0,26.0,jalen milroe
13772,Eni Falayi,TE,,Active,,,,,1784911856944.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,eni falayi
8579,Brandon Peters,QB,,Active,,,,,1660596930480.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brandon peters
2505,Darren Waller,TE,,Active,Questionable,Groin,,,1777335619497.0,,,999.0,999.0,999.0,999.0,85.6,53.6,,,32.0,356.0,3.0,,,,,,,darren waller
2422,Blake Bell,TE,,Active,,,,,1705517161388.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,blake bell
11963,Chris Collier,RB,LV,Inactive,IR,Undisclosed,,,1785714958620.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,chris collier
13327,Desmond Reid,RB,,Inactive,Questionable,Undisclosed,,,1782172814162.0,,,999.0,999.0,999.0,999.0,25.3,21.3,122.0,29.0,4.0,31.0,,,1.0,,,,,desmond reid
1426,DeAndre Hopkins,WR,,Active,,,,,1785962742998.0,,,999.0,999.0,999.0,999.0,2.5,1.5,,,1.0,15.0,,,,,,,,deandre hopkins
3614,Tommylee Lewis,WR,,Active,,,,,1640748904723.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tommylee lewis
12218,Jalen Jackson,RB,,Active,,,,,1727819432263.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jalen jackson
11114,Elijah Dotson,RB,,Active,,,,,1755999644002.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,elijah dotson
5220,Godwin Igwebuike,RB,,Active,,,,,1701886847948.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,godwin igwebuike
4651,Corey Clement,RB,,Active,,,,,1704734735249.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,corey clement
11034,Jalen Brooks,WR,ARI,Active,,,,,1786074609546.0,SWR,8.0,999.0,999.0,999.0,999.0,6.5,3.5,,,3.0,35.0,,,,,,,,jalen brooks
12045,Jack Westover,TE,NE,Active,,,,,1781216404291.0,TE,5.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jack westover
13191,TJ Sheffield,WR,,Active,,,,,1756159805411.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tj sheffield
4807,Mike Estes,TE,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,mike estes
6451,Stephen Carlson,TE,CHI,Active,,,,,1768956310745.0,TE,3.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,stephen carlson
8210,Chig Okonkwo,TE,WAS,Active,,,,,1785936937113.0,TE,1.0,146.2,136.9,152.5,161.0,144.1,83.1,,,61.0,591.0,4.0,,,,,,,chig okonkwo
6151,Miles Sanders,RB,,Active,,,,,1785174319179.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,miles sanders
12670,KeAndre Lambert-Smith,WR,LAC,Active,,,,,1781223647980.0,LWR,5.0,999.0,999.0,999.0,999.0,35.5,22.5,6.0,1.0,13.0,159.0,1.0,,,,,,,keandre lambert smith
4750,Lance Lenoir,WR,,Active,,,,,1671740713414.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,lance lenoir
11431,Isaiah Bowser,RB,,Active,,,,,1686061551463.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,isaiah bowser
