source,full_name,position,pass_yds,pass_td,pass_int,pass_att,rush_yds,rush_td,rush_att,rec,rec_yds,rec_td,fumbles_lost,pts_scoring_config,key,adp_espn,adp_sleeper,season,archived_at
sleeper,Kyle Monangai,RB,,,,,751.0,6.0,166.0,23.0,165.0,1.0,1.0,154.60000000000002,kyle monangai,121.2,89.5,2026,2026-07-28
sleeper,Rico Dowdle,RB,,,,,646.0,4.0,151.0,36.0,260.0,1.0,1.0,154.60000000000002,rico dowdle,104.8,88.1,2026,2026-07-28
sleeper,Jordan Mason,RB,,,,,797.0,6.0,190.0,20.0,140.0,1.0,1.0,153.7,jordan mason,147.4,130.5,2026,2026-07-28
sleeper,Kenny Gainwell,RB,,,,,418.0,3.0,99.0,47.0,355.0,2.0,1.0,152.3,kenneth gainwell,118.1,106.9,2026,2026-07-28
sleeper,Isaiah Likely,TE,,,,,,,,59.0,622.0,5.0,,151.2,isaiah likely,127.3,117.3,2026,2026-07-28
sleeper,Oronde Gadsden,TE,,,,,,,,57.0,636.0,5.0,,150.6,oronde gadsden,168.2,94.7,2026,2026-07-28
sleeper,Aaron Jones,RB,,,,,625.0,3.0,146.0,38.0,276.0,1.0,1.0,150.1,aaron jones,113.3,108.8,2026,2026-07-28
sleeper,Tua Tagovailoa,QB,2141.0,14.0,8.0,308.0,43.0,,20.0,,,,4.0,149.94,tua tagovailoa,170.7,236.5,2026,2026-07-28
sleeper,Hunter Henry,TE,,,,,,,,55.0,624.0,5.0,,147.4,hunter henry,146.7,106.2,2026,2026-07-28
sleeper,RJ Harvey,RB,,,,,515.0,3.0,124.0,37.0,276.0,2.0,1.0,144.1,rj harvey,120.9,68.4,2026,2026-07-28
sleeper,Chig Okonkwo,TE,,,,,,,,61.0,591.0,4.0,,144.1,chig okonkwo,168.6,146.2,2026,2026-07-28
sleeper,AJ Barner,TE,,,,,14.0,1.0,10.0,58.0,530.0,4.0,,142.4,aj barner,169.2,150.1,2026,2026-07-28
sleeper,Dallas Goedert,TE,,,,,,,,53.0,590.0,5.0,,142.0,dallas goedert,101.7,109.1,2026,2026-07-28
sleeper,Jalen Nailor,WR,,,,,21.0,,3.0,50.0,650.0,4.0,,141.1,jalen nailor,169.7,166.5,2026,2026-07-28
sleeper,Kenyon Sadiq,TE,,,,,9.0,,2.0,55.0,570.0,4.0,,136.9,kenyon sadiq,138.0,118.2,2026,2026-07-28
sleeper,Juwan Johnson,TE,,,,,,,,54.0,586.0,4.0,,136.6,juwan johnson,164.4,135.3,2026,2026-07-28
sleeper,Blake Corum,RB,,,,,757.0,6.0,172.0,15.0,106.0,,1.0,135.3,blake corum,133.3,98.3,2026,2026-07-28
sleeper,Denzel Boston,WR,,,,,13.0,,2.0,50.0,597.0,4.0,,135.0,denzel boston,167.6,147.5,2026,2026-07-28
sleeper,Dalton Schultz,TE,,,,,,,,55.0,545.0,4.0,,133.5,dalton schultz,168.1,137.0,2026,2026-07-28
sleeper,Rashid Shaheed,WR,,,,,44.0,,8.0,43.0,633.0,4.0,1.0,132.7,rashid shaheed,157.9,152.2,2026,2026-07-28
sleeper,Jalen McMillan,WR,,,,,35.0,,6.0,46.0,591.0,4.0,,132.6,jalen mcmillan,165.9,163.7,2026,2026-07-28
sleeper,Chris Rodriguez,RB,,,,,728.0,6.0,171.0,15.0,107.0,,1.0,132.5,chris rodriguez,167.9,141.6,2026,2026-07-28
sleeper,T.J. Hockenson,TE,,,,,,,,57.0,565.0,3.0,,131.5,t j hockenson,136.5,141.2,2026,2026-07-28
sleeper,Brandon Aiyuk,WR,,,,,7.0,,1.0,45.0,591.0,4.0,,128.8,brandon aiyuk,,190.2,2026,2026-07-28
sleeper,Pat Freiermuth,TE,,,,,,,,51.0,534.0,4.0,,128.4,pat freiermuth,168.9,,2026,2026-07-28
sleeper,Cade Otton,TE,,,,,,,,56.0,540.0,3.0,,128.0,cade otton,170.4,162.7,2026,2026-07-28
sleeper,Jacory Croskey-Merritt,RB,,,,,614.0,5.0,141.0,19.0,135.0,1.0,1.0,127.9,jacory croskey merritt,138.6,114.9,2026,2026-07-28
sleeper,Omar Cooper,WR,,,,,14.0,,3.0,45.0,567.0,4.0,,127.1,omar cooper,166.9,149.3,2026,2026-07-28
sleeper,Deebo Samuel,WR,,,,,67.0,1.0,13.0,42.0,472.0,4.0,1.0,123.9,deebo samuel,,164.3,2026,2026-07-28
sleeper,Rachaad White,RB,,,,,446.0,3.0,109.0,32.0,241.0,1.0,1.0,122.69999999999999,rachaad white,118.6,127.2,2026,2026-07-28
sleeper,Michael Penix,QB,1567.0,10.0,5.0,221.0,67.0,1.0,20.0,,,,2.0,121.38000000000001,michael penix,170.0,227.9,2026,2026-07-28
sleeper,Ryan Flournoy,WR,,,,,13.0,,2.0,47.0,549.0,3.0,,121.2,ryan flournoy,170.3,227.6,2026,2026-07-28
sleeper,Jauan Jennings,WR,,,,,,,,43.0,541.0,4.0,,121.1,jauan jennings,169.3,146.3,2026,2026-07-28
sleeper,Gunnar Helm,TE,,,,,,,,52.0,503.0,3.0,,120.30000000000001,gunnar helm,169.8,200.8,2026,2026-07-28
sleeper,Jerry Jeudy,WR,,,,,5.0,,1.0,43.0,581.0,3.0,,119.6,jerry jeudy,163.8,173.5,2026,2026-07-28
sleeper,Tyjae Spears,RB,,,,,388.0,2.0,92.0,35.0,248.0,1.0,1.0,114.60000000000001,tyjae spears,162.6,151.9,2026,2026-07-28
sleeper,De'Zhaun Stribling,WR,,,,,,,,42.0,541.0,3.0,,114.1,de zhaun stribling,170.5,202.4,2026,2026-07-28
sleeper,Tre' Harris,WR,,,,,6.0,,1.0,39.0,493.0,4.0,,112.9,tre harris,170.5,194.5,2026,2026-07-28
sleeper,Deshaun Watson,QB,1374.0,8.0,6.0,215.0,131.0,2.0,30.0,,,,2.0,112.06,deshaun watson,170.1,,2026,2026-07-28
sleeper,Tre Tucker,WR,,,,,32.0,,6.0,40.0,506.0,3.0,,111.80000000000001,tre tucker,168.5,207.2,2026,2026-07-28
sleeper,Tyrone Tracy,RB,,,,,528.0,3.0,124.0,21.0,155.0,1.0,1.0,111.30000000000001,tyrone tracy,167.5,145.3,2026,2026-07-28
sleeper,Greg Dulcich,TE,,,,,,,,47.0,459.0,3.0,,110.9,greg dulcich,170.2,,2026,2026-07-28
sleeper,Shedeur Sanders,QB,1433.0,7.0,5.0,226.0,88.0,2.0,26.0,,,,2.0,106.11999999999999,shedeur sanders,169.4,225.8,2026,2026-07-28
sleeper,Isaac TeSlaa,WR,,,,,11.0,,2.0,33.0,473.0,4.0,,105.4,isaac teslaa,170.0,198.6,2026,2026-07-28
sleeper,Mike Gesicki,TE,,,,,,,,42.0,449.0,3.0,,104.9,mike gesicki,170.7,,2026,2026-07-28
sleeper,Malik Washington,WR,,,,,121.0,,22.0,37.0,396.0,2.0,,100.7,malik washington,170.2,,2026,2026-07-28
sleeper,Zachariah Branch,WR,,,,,,,,37.0,456.0,3.0,,100.6,zachariah branch,170.0,180.4,2026,2026-07-28
sleeper,Germie Bernard,WR,,,,,10.0,,2.0,36.0,439.0,3.0,,98.9,germie bernard,169.5,220.8,2026,2026-07-28
sleeper,Adonai Mitchell,WR,,,,,10.0,,1.0,35.0,443.0,3.0,,98.30000000000001,adonai mitchell,170.0,177.9,2026,2026-07-28
sleeper,Ted Hurst,WR,,,,,13.0,,2.0,36.0,426.0,3.0,,97.9,ted hurst,170.2,223.5,2026,2026-07-28
sleeper,Antonio Williams,WR,,,,,16.0,,2.0,35.0,424.0,3.0,,97.0,antonio williams,169.9,168.1,2026,2026-07-28
sleeper,Keaton Mitchell,RB,,,,,435.0,3.0,88.0,18.0,134.0,1.0,1.0,96.9,keaton mitchell,170.4,164.9,2026,2026-07-28
sleeper,Travis Hunter,WR,,,,,21.0,,4.0,35.0,415.0,3.0,,96.6,travis hunter,118.2,160.2,2026,2026-07-28
sleeper,Pat Bryant,WR,,,,,9.0,,2.0,35.0,425.0,3.0,,96.4,pat bryant,171.0,222.5,2026,2026-07-28
sleeper,Keenan Allen,WR,,,,,,,,38.0,390.0,3.0,,95.0,keenan allen,,233.2,2026,2026-07-28
sleeper,Kayshon Boutte,WR,,,,,,,,31.0,456.0,3.0,,94.6,kayshon boutte,170.6,178.7,2026,2026-07-28
sleeper,Tyreek Hill,WR,,,,,5.0,,1.0,33.0,422.0,3.0,,93.7,tyreek hill,,174.0,2026,2026-07-28
sleeper,Skyler Bell,WR,,,,,7.0,,1.0,32.0,415.0,3.0,,92.2,skyler bell,169.9,,2026,2026-07-28
sleeper,Tory Horton,WR,,,,,9.0,,1.0,31.0,421.0,3.0,,92.0,tory horton,170.7,228.7,2026,2026-07-28
sleeper,Andrei Iosivas,WR,,,,,10.0,,2.0,32.0,403.0,3.0,,91.30000000000001,andrei iosivas,170.1,,2026,2026-07-28
sleeper,Chris Bell,WR,,,,,4.0,,1.0,33.0,398.0,3.0,,91.2,chris bell,170.4,231.4,2026,2026-07-28
sleeper,Devaughn Vele,WR,,,,,8.0,,1.0,33.0,392.0,3.0,,91.0,devaughn vele,171.0,239.8,2026,2026-07-28
sleeper,Ja'Kobi Lane,WR,,,,,5.0,,1.0,32.0,396.0,3.0,,90.1,ja kobi lane,169.6,197.8,2026,2026-07-28
sleeper,Chimere Dike,WR,,,,,30.0,,6.0,38.0,384.0,2.0,1.0,89.4,chimere dike,170.9,229.4,2026,2026-07-28
sleeper,Jack Bech,WR,,,,,10.0,,1.0,35.0,412.0,2.0,,89.2,jack bech,171.0,238.2,2026,2026-07-28
sleeper,Elijah Sarratt,WR,,,,,5.0,,1.0,32.0,386.0,3.0,,89.1,elijah sarratt,170.1,229.2,2026,2026-07-28
sleeper,Darnell Washington,TE,,,,,,,,35.0,359.0,3.0,,88.9,darnell washington,169.8,,2026,2026-07-28
sleeper,Dylan Sampson,RB,,,,,321.0,2.0,78.0,23.0,176.0,1.0,1.0,88.69999999999999,dylan sampson,170.6,166.4,2026,2026-07-28
sleeper,Darius Slayton,WR,,,,,,,,28.0,406.0,3.0,,86.6,darius slayton,170.1,,2026,2026-07-28
sleeper,Cooper Kupp,WR,,,,,,,,32.0,364.0,3.0,,86.4,cooper kupp,168.9,235.2,2026,2026-07-28
sleeper,Darren Waller,TE,,,,,,,,32.0,356.0,3.0,,85.6,darren waller,,,2026,2026-07-28
sleeper,Troy Franklin,WR,,,,,17.0,,3.0,30.0,359.0,3.0,,85.6,troy franklin,170.7,184.7,2026,2026-07-28
sleeper,Chris Brazzell,WR,,,,,8.0,,2.0,28.0,380.0,3.0,,84.8,chris brazzell,170.2,230.8,2026,2026-07-28
sleeper,Rashod Bateman,WR,,,,,,,,28.0,381.0,3.0,,84.1,rashod bateman,170.6,232.7,2026,2026-07-28
sleeper,Woody Marks,RB,,,,,351.0,2.0,86.0,19.0,137.0,1.0,1.0,83.8,woody marks,147.8,141.2,2026,2026-07-28
sleeper,Colby Parkinson,TE,,,,,,,,33.0,327.0,3.0,,83.7,colby parkinson,170.8,200.2,2026,2026-07-28
sleeper,Jaylin Noel,WR,,,,,37.0,,7.0,31.0,362.0,2.0,,82.9,jaylin noel,170.8,213.7,2026,2026-07-28
sleeper,Malachi Fields,WR,,,,,5.0,,1.0,28.0,351.0,3.0,,81.6,malachi fields,169.9,242.4,2026,2026-07-28
sleeper,Eli Stowers,TE,,,,,5.0,,2.0,31.0,319.0,3.0,,81.4,eli stowers,170.2,173.9,2026,2026-07-28
sleeper,David Njoku,TE,,,,,,,,31.0,307.0,3.0,,79.7,david njoku,170.2,172.4,2026,2026-07-28
sleeper,Terrance Ferguson,TE,,,,,,,,28.0,314.0,3.0,,77.4,terrance ferguson,167.3,158.7,2026,2026-07-28
sleeper,Mason Taylor,TE,,,,,,,,33.0,323.0,2.0,,77.30000000000001,mason taylor,170.0,224.3,2026,2026-07-28
sleeper,Calvin Ridley,WR,,,,,6.0,,1.0,27.0,377.0,2.0,,77.30000000000001,calvin ridley,167.0,227.7,2026,2026-07-28
sleeper,Theo Johnson,TE,,,,,,,,31.0,340.0,2.0,,77.0,theo johnson,170.3,232.2,2026,2026-07-28
sleeper,Dawson Knox,TE,,,,,,,,28.0,304.0,3.0,,76.4,dawson knox,169.9,,2026,2026-07-28
sleeper,Olamide Zaccheaus,WR,,,,,12.0,,2.0,30.0,326.0,2.0,,75.8,olamide zaccheaus,170.0,,2026,2026-07-28
sleeper,Christian Kirk,WR,,,,,14.0,,2.0,29.0,328.0,2.0,,75.2,christian kirk,170.9,241.7,2026,2026-07-28
sleeper,Michael Mayer,TE,,,,,,,,31.0,316.0,2.0,,74.6,michael mayer,170.2,,2026,2026-07-28
sleeper,Elijah Arroyo,TE,,,,,,,,29.0,312.0,2.0,,72.2,elijah arroyo,170.1,,2026,2026-07-28
sleeper,Isaiah Bond,WR,,,,,22.0,,4.0,26.0,316.0,2.0,,71.8,isaiah bond,170.0,,2026,2026-07-28
sleeper,Tyler Allgeier,RB,,,,,421.0,3.0,100.0,8.0,57.0,,1.0,71.8,tyler allgeier,168.9,132.5,2026,2026-07-28
sleeper,KaVontae Turpin,WR,,,,,77.0,1.0,14.0,21.0,268.0,2.0,1.0,71.5,kavontae turpin,169.8,,2026,2026-07-28
sleeper,Kendrick Bourne,WR,,,,,,,,28.0,313.0,2.0,,71.3,kendrick bourne,170.0,,2026,2026-07-28
sleeper,Jake Tonges,TE,,,,,,,,30.0,288.0,2.0,,70.8,jake tonges,170.8,191.4,2026,2026-07-28
sleeper,Evan Engram,TE,,,,,,,,31.0,277.0,2.0,,70.7,evan engram,170.4,,2026,2026-07-28
sleeper,Dontayvion Wicks,WR,,,,,8.0,,1.0,26.0,316.0,2.0,,70.4,dontayvion wicks,170.4,,2026,2026-07-28
sleeper,Marvin Mims,WR,,,,,36.0,,6.0,27.0,293.0,2.0,1.0,69.9,marvin mims,170.0,219.5,2026,2026-07-28
sleeper,Brian Robinson,RB,,,,,358.0,2.0,87.0,13.0,91.0,,,69.9,brian robinson,168.8,123.8,2026,2026-07-28
sleeper,Tank Dell,WR,,,,,17.0,,3.0,24.0,317.0,2.0,,69.4,tank dell,170.2,206.7,2026,2026-07-28
sleeper,Cole Kmet,TE,,,,,,,,28.0,281.0,2.0,,68.1,cole kmet,169.8,,2026,2026-07-28
sleeper,Theo Wease,WR,,,,,,,,25.0,306.0,2.0,,67.6,theo wease,170.0,,2026,2026-07-28
sleeper,Marquise Brown,WR,,,,,,,,25.0,305.0,2.0,,67.5,marquise brown,170.0,,2026,2026-07-28
sleeper,Zach Charbonnet,RB,,,,,264.0,3.0,65.0,11.0,78.0,1.0,1.0,67.2,zach charbonnet,151.1,125.8,2026,2026-07-28
sleeper,Emmett Johnson,RB,,,,,286.0,2.0,67.0,12.0,86.0,1.0,1.0,65.2,emmett johnson,169.9,149.7,2026,2026-07-28
sleeper,Jaylin Lane,WR,,,,,23.0,,4.0,23.0,272.0,2.0,,64.5,jaylin lane,170.0,,2026,2026-07-28
sleeper,Jahan Dotson,WR,,,,,14.0,,2.0,23.0,275.0,2.0,,63.9,jahan dotson,170.2,,2026,2026-07-28
sleeper,Nicholas Singleton,RB,,,,,270.0,2.0,65.0,12.0,87.0,1.0,1.0,63.7,nicholas singleton,170.1,176.4,2026,2026-07-28
sleeper,Tyquan Thornton,WR,,,,,,,,20.0,306.0,2.0,,62.6,tyquan thornton,170.0,,2026,2026-07-28
sleeper,Mike Washington,RB,,,,,281.0,2.0,66.0,9.0,69.0,1.0,,62.0,mike washington,170.3,179.1,2026,2026-07-28
sleeper,Jonnu Smith,TE,,,,,16.0,,4.0,25.0,231.0,2.0,,61.7,jonnu smith,,,2026,2026-07-28
sleeper,Will Kacmarek,TE,,,,,,,,25.0,246.0,2.0,,61.6,will kacmarek,170.0,,2026,2026-07-28
sleeper,Chris Brooks,RB,,,,,225.0,2.0,56.0,16.0,111.0,,,61.6,chris brooks,170.2,,2026,2026-07-28
sleeper,Carson Beck,QB,778.0,5.0,4.0,124.0,38.0,1.0,12.0,,,,1.0,60.92,carson beck,169.9,,2026,2026-07-28
sleeper,Mack Hollins,WR,,,,,6.0,,1.0,21.0,263.0,2.0,,59.900000000000006,mack hollins,169.9,,2026,2026-07-28
sleeper,James Conner,RB,,,,,232.0,2.0,56.0,12.0,86.0,1.0,1.0,59.800000000000004,james conner,169.7,152.2,2026,2026-07-28
sleeper,Jordan James,RB,,,,,287.0,2.0,68.0,11.0,80.0,,,59.7,jordan james,170.2,,2026,2026-07-28
sleeper,Josh Cameron,WR,,,,,22.0,,4.0,21.0,244.0,2.0,,59.6,josh cameron,170.0,,2026,2026-07-28
sleeper,Jonah Coleman,RB,,,,,276.0,2.0,65.0,9.0,68.0,1.0,1.0,59.400000000000006,jonah coleman,170.0,145.0,2026,2026-07-28
sleeper,DeMario Douglas,WR,,,,,23.0,,3.0,20.0,250.0,2.0,,59.3,demario douglas,169.9,,2026,2026-07-28
sleeper,Noah Gray,TE,,,,,,,,24.0,231.0,2.0,,59.1,noah gray,170.0,,2026,2026-07-28
sleeper,Darnell Mooney,WR,,,,,3.0,,1.0,19.0,273.0,2.0,,58.6,darnell mooney,170.2,221.1,2026,2026-07-28
sleeper,Ray Davis,RB,,,,,304.0,2.0,71.0,9.0,66.0,,,58.00000000000001,ray davis,170.7,208.6,2026,2026-07-28
sleeper,Justin Joly,TE,,,,,,,,23.0,230.0,2.0,,58.0,justin joly,170.0,,2026,2026-07-28
sleeper,Joe Royer,TE,,,,,,,,23.0,228.0,2.0,,57.8,joe royer,170.0,,2026,2026-07-28
sleeper,Samaje Perine,RB,,,,,251.0,2.0,60.0,12.0,85.0,,,57.6,samaje perine,170.6,,2026,2026-07-28
sleeper,Zavion Thomas,WR,,,,,,,,20.0,252.0,2.0,,57.2,zavion thomas,169.9,,2026,2026-07-28
sleeper,Tank Bigsby,RB,,,,,336.0,2.0,78.0,8.0,56.0,,1.0,57.2,tank bigsby,168.2,187.7,2026,2026-07-28
sleeper,Elic Ayomanor,WR,,,,,,,,20.0,247.0,2.0,,56.7,elic ayomanor,170.0,199.8,2026,2026-07-28
sleeper,Emanuel Wilson,RB,,,,,249.0,2.0,61.0,11.0,86.0,,,56.50000000000001,emanuel wilson,170.8,203.3,2026,2026-07-28
sleeper,LeQuint Allen,RB,,,,,135.0,1.0,33.0,18.0,127.0,1.0,,56.2,lequint allen,170.3,,2026,2026-07-28
sleeper,Max Klare,TE,,,,,,,,22.0,221.0,2.0,,56.1,max klare,170.1,248.8,2026,2026-07-28
sleeper,Ty Johnson,RB,,,,,137.0,1.0,32.0,17.0,131.0,1.0,,55.800000000000004,ty johnson,170.3,,2026,2026-07-28
sleeper,Justice Hill,RB,,,,,107.0,1.0,25.0,18.0,133.0,1.0,,54.0,justice hill,170.4,,2026,2026-07-28
sleeper,Braelon Allen,RB,,,,,245.0,2.0,60.0,10.0,73.0,,,53.8,braelon allen,169.5,174.1,2026,2026-07-28
sleeper,Isiah Pacheco,RB,,,,,263.0,2.0,67.0,10.0,73.0,,1.0,53.599999999999994,isiah pacheco,154.8,167.2,2026,2026-07-28
sleeper,Jack Endries,TE,,,,,,,,21.0,203.0,2.0,,53.3,jack endries,170.0,,2026,2026-07-28
sleeper,Najee Harris,RB,,,,,234.0,2.0,60.0,10.0,71.0,,,52.50000000000001,najee harris,,212.3,2026,2026-07-28
sleeper,Sean Tucker,RB,,,,,288.0,2.0,66.0,8.0,57.0,,1.0,52.5,sean tucker,170.2,192.8,2026,2026-07-28
sleeper,MarShawn Lloyd,RB,,,,,244.0,2.0,59.0,6.0,41.0,,,46.50000000000001,marshawn lloyd,170.3,,2026,2026-07-28
sleeper,Alvin Kamara,RB,,,,,172.0,1.0,42.0,11.0,82.0,1.0,1.0,46.400000000000006,alvin kamara,153.6,157.7,2026,2026-07-28
sleeper,Kirk Cousins,QB,639.0,5.0,3.0,98.0,6.0,,5.0,,,,2.0,46.160000000000004,kirk cousins,170.0,,2026,2026-07-28
sleeper,Kaytron Allen,RB,,,,,220.0,2.0,53.0,8.0,59.0,,1.0,45.9,kaytron allen,170.1,181.2,2026,2026-07-28
sleeper,Jaydon Blue,RB,,,,,210.0,2.0,50.0,7.0,49.0,,,44.9,jaydon blue,169.9,236.6,2026,2026-07-28
sleeper,Jaylen Wright,RB,,,,,223.0,2.0,53.0,6.0,38.0,,,44.099999999999994,jaylen wright,170.2,215.1,2026,2026-07-28
sleeper,Calvin Austin,WR,,,,,13.0,,2.0,16.0,201.0,1.0,,43.400000000000006,calvin austin,170.0,,2026,2026-07-28
sleeper,Kaelon Black,RB,,,,,200.0,2.0,49.0,6.0,43.0,,,42.3,kaelon black,170.1,,2026,2026-07-28
sleeper,Elijah Higgins,TE,,,,,,,,18.0,179.0,1.0,,41.900000000000006,elijah higgins,170.0,,2026,2026-07-28
sleeper,Konata Mumpfield,WR,,,,,,,,16.0,197.0,1.0,,41.7,konata mumpfield,170.0,,2026,2026-07-28
sleeper,Jalen Royals,WR,,,,,8.0,,1.0,16.0,179.0,1.0,,40.7,jalen royals,170.0,,2026,2026-07-28
sleeper,Isaiah Davis,RB,,,,,189.0,1.0,45.0,9.0,68.0,,,40.7,isaiah davis,170.1,,2026,2026-07-28
sleeper,Luke Musgrave,TE,,,,,,,,17.0,176.0,1.0,,40.6,luke musgrave,169.9,,2026,2026-07-28
sleeper,Daniel Bellinger,TE,,,,,,,,17.0,171.0,1.0,,40.1,daniel bellinger,170.0,,2026,2026-07-28
sleeper,Xavier Legette,WR,,,,,6.0,,1.0,15.0,180.0,1.0,,39.6,xavier legette,170.1,,2026,2026-07-28
sleeper,Oscar Delp,TE,,,,,,,,17.0,164.0,1.0,,39.400000000000006,oscar delp,170.0,,2026,2026-07-28
sleeper,CJ Daniels,WR,,,,,6.0,,1.0,15.0,177.0,1.0,,39.3,cj daniels,170.0,,2026,2026-07-28
sleeper,Jerome Ford,RB,,,,,124.0,1.0,30.0,12.0,88.0,,,39.2,jerome ford,170.0,,2026,2026-07-28
sleeper,Brenen Thompson,WR,,,,,,,,14.0,190.0,1.0,,39.0,brenen thompson,170.0,,2026,2026-07-28
sleeper,Keon Coleman,WR,,,,,6.0,,1.0,14.0,182.0,1.0,,38.8,keon coleman,170.1,234.8,2026,2026-07-28
sleeper,Rasheen Ali,RB,,,,,120.0,1.0,29.0,12.0,87.0,,,38.7,rasheen ali,170.0,,2026,2026-07-28
sleeper,Bryce Lance,WR,,,,,,,,15.0,177.0,1.0,,38.7,bryce lance,170.0,,2026,2026-07-28
sleeper,Anthony Richardson,QB,386.0,2.0,2.0,56.0,91.0,1.0,16.0,,,,,38.54,anthony richardson,170.0,,2026,2026-07-28
sleeper,Tez Johnson,WR,,,,,10.0,,2.0,14.0,174.0,1.0,,38.400000000000006,tez johnson,170.0,,2026,2026-07-28
sleeper,Charlie Kolar,TE,,,,,2.0,,1.0,16.0,162.0,1.0,,38.4,charlie kolar,170.0,,2026,2026-07-28
sleeper,Ja'Tavion Sanders,TE,,,,,,,,17.0,148.0,1.0,,37.8,ja tavion sanders,170.1,,2026,2026-07-28
sleeper,John Metchie,WR,,,,,6.0,,1.0,15.0,159.0,1.0,,37.5,john metchie,170.0,,2026,2026-07-28
sleeper,Cyrus Allen,WR,,,,,,,,14.0,172.0,1.0,,37.2,cyrus allen,170.0,,2026,2026-07-28
sleeper,Justin Fields,QB,363.0,2.0,2.0,55.0,102.0,1.0,18.0,,,,1.0,36.72,justin fields,169.9,,2026,2026-07-28
sleeper,Kimani Vidal,RB,,,,,155.0,1.0,38.0,9.0,62.0,,,36.7,kimani vidal,170.3,181.1,2026,2026-07-28
sleeper,Zach Ertz,TE,,,,,,,,16.0,147.0,1.0,,36.7,zach ertz,,,2026,2026-07-28
sleeper,Noah Fant,TE,,,,,,,,15.0,156.0,1.0,,36.6,noah fant,170.0,,2026,2026-07-28
sleeper,KeAndre Lambert-Smith,WR,,,,,6.0,,1.0,13.0,159.0,1.0,,35.5,keandre lambert smith,170.0,,2026,2026-07-28
sleeper,Treylon Burks,WR,,,,,16.0,,3.0,12.0,152.0,1.0,,34.8,treylon burks,170.0,,2026,2026-07-28
sleeper,Jalen Tolbert,WR,,,,,,,,13.0,152.0,1.0,,34.2,jalen tolbert,170.3,,2026,2026-07-28
sleeper,Michael Trigg,TE,,,,,,,,14.0,138.0,1.0,,33.8,michael trigg,,249.7,2026,2026-07-28
sleeper,Will Shipley,RB,,,,,105.0,1.0,25.0,10.0,73.0,,,33.8,will shipley,170.1,,2026,2026-07-28
sleeper,Tutu Atwell,WR,,,,,12.0,,2.0,11.0,155.0,1.0,,33.7,tutu atwell,170.0,,2026,2026-07-28
sleeper,Emari Demercado,RB,,,,,104.0,1.0,25.0,10.0,72.0,,,33.6,emari demercado,170.2,,2026,2026-07-28
sleeper,Sam Roush,TE,,,,,,,,14.0,135.0,1.0,,33.5,sam roush,170.0,,2026,2026-07-28
sleeper,Austin Hooper,TE,,,,,,,,14.0,132.0,1.0,,33.2,austin hooper,170.0,,2026,2026-07-28
sleeper,Van Jefferson,WR,,,,,,,,12.0,152.0,1.0,,33.2,van jefferson,170.0,,2026,2026-07-28
sleeper,Cade Stover,TE,,,,,2.0,,2.0,14.0,130.0,1.0,,33.2,cade stover,170.0,,2026,2026-07-28
sleeper,Austin Ekeler,RB,,,,,118.0,1.0,28.0,9.0,63.0,,,33.1,austin ekeler,,,2026,2026-07-28
sleeper,Eli Raridon,TE,,,,,,,,14.0,130.0,1.0,,33.0,eli raridon,169.9,,2026,2026-07-28
sleeper,Tyler Higbee,TE,,,,,,,,14.0,129.0,1.0,,32.9,tyler higbee,169.9,,2026,2026-07-28
sleeper,Tanner Koziol,TE,,,,,,,,14.0,128.0,1.0,,32.8,tanner koziol,170.0,,2026,2026-07-28
sleeper,Joe Flacco,QB,448.0,3.0,2.0,69.0,8.0,,4.0,,,,,32.72,joe flacco,170.0,,2026,2026-07-28
sleeper,Joshua Palmer,WR,,,,,,,,12.0,146.0,1.0,,32.6,joshua palmer,170.0,,2026,2026-07-28
sleeper,Caleb Douglas,WR,,,,,,,,12.0,145.0,1.0,,32.5,caleb douglas,170.2,,2026,2026-07-28
sleeper,Xavier Hutchinson,WR,,,,,,,,12.0,145.0,1.0,,32.5,xavier hutchinson,170.0,,2026,2026-07-28
sleeper,Kevin Coleman,WR,,,,,,,,12.0,144.0,1.0,,32.4,kevin coleman,170.0,,2026,2026-07-28
sleeper,Seth McGowan,RB,,,,,160.0,1.0,38.0,6.0,43.0,,,32.3,seth mcgowan,170.2,,2026,2026-07-28
sleeper,Taylen Green,QB,335.0,2.0,2.0,53.0,69.0,1.0,15.0,,,,1.0,32.3,taylen green,,,2026,2026-07-28
sleeper,Kaleb Johnson,RB,,,,,174.0,1.0,42.0,5.0,36.0,,,32.0,kaleb johnson,170.1,217.5,2026,2026-07-28
sleeper,Gardner Minshew,QB,394.0,3.0,2.0,60.0,22.0,,6.0,,,,,31.959999999999997,gardner minshew,169.9,,2026,2026-07-28
sleeper,Mitchell Evans,TE,,,,,,,,13.0,129.0,1.0,,31.9,mitchell evans,170.0,,2026,2026-07-28
sleeper,Devin Neal,RB,,,,,160.0,1.0,39.0,7.0,49.0,,1.0,31.9,devin neal,170.0,211.9,2026,2026-07-28
sleeper,Jackson Hawes,TE,,,,,,,,13.0,129.0,1.0,,31.9,jackson hawes,170.0,,2026,2026-07-28
sleeper,Matt Hibner,TE,,,,,,,,13.0,128.0,1.0,,31.8,matt hibner,,,2026,2026-07-28
sleeper,Tommy Tremble,TE,,,,,,,,13.0,128.0,1.0,,31.8,tommy tremble,170.0,,2026,2026-07-28
sleeper,John Bates,TE,,,,,,,,13.0,128.0,1.0,,31.8,john bates,170.0,,2026,2026-07-28
